"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.460077983307802 3 5 "GO:0002715;GO:0042269" "regulation of natural killer cell mediated immunity" 1
0 0.822876635654754 3 18 "GO:0002718;GO:0002720" "regulation of cytokine production involved in immune response" 1
0 0.413716506173819 2 11 "GO:0002753" "cytoplasmic pattern recognition receptor signaling pathway" 1
0 1 2 8 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 1
0 0.460077983307802 2 5 "GO:0002756" "MyD88-independent toll-like receptor signaling pathway" 1
0 0.855709428908986 2 19 "GO:0002759;GO:0002784" "regulation of antimicrobial humoral response" 1
0 0.933299974490009 6 52 "GO:0002761" "regulation of myeloid leukocyte differentiation" 1
0 0.307014105001774 2 22 "GO:0002762" "negative regulation of myeloid leukocyte differentiation" 1
0 0.99247012249196 2 14 "GO:0002763" "positive regulation of myeloid leukocyte differentiation" 1
0 0.736974970850754 5 64 "GO:0002790;GO:0009306;GO:0035592;GO:0071692" "protein localization to extracellular region" 1
0 0.800636521900216 4 150 "GO:0002791;GO:0050708" "regulation of peptide secretion" 1
0 0.993430133021475 2 37 "GO:0002792;GO:0050709" "negative regulation of peptide secretion" 1
0 0.465163500724154 2 89 "GO:0002793;GO:0050714" "positive regulation of peptide secretion" 1
0 0.522012407999431 4 9 "GO:0002805" "regulation of antimicrobial peptide biosynthetic process" 1
0 0.460077983307802 4 5 "GO:0002807" "positive regulation of antimicrobial peptide biosynthetic process" 1
0 0.936577013450752 2 40 "GO:0002822;GO:0002819" "regulation of adaptive immune response" 1
0 0.733533740975951 3 8 "GO:0002823;GO:0002820" "negative regulation of adaptive immune response" 1
0 0.799629525736567 5 33 "GO:0002832" "negative regulation of response to biotic stimulus" 1
0 0.155508581360357 3 5 "GO:0002861" "regulation of inflammatory response to antigenic stimulus" 1
0 0.931164665366634 2 13 "GO:0002886;GO:0043300" "regulation of myeloid leukocyte mediated immunity" 1
0 0.938659745350618 5 8 "GO:0002888;GO:0043302" "positive regulation of leukocyte degranulation" 1
0 0.433762706002001 4 8 "GO:0002902" "regulation of B cell apoptotic process" 1
0 0.972573111629409 2 31 "GO:0002920" "regulation of humoral immune response" 1
0 0.913018994803785 3 7 "GO:0002921" "negative regulation of humoral immune response" 1
0 0.672733077698966 2 11 "GO:0002922;GO:0002225;GO:0002760" "positive regulation of humoral immune response" 1
0 0.307014105001774 2 22 "GO:0002931" "response to ischemia" 1
0 0.875256809413982 3 385 "GO:0003002;GO:0007389" "pattern specification process" 1
0 0.989611382435229 2 129 "GO:0003007" "heart morphogenesis" 1
0 0.904030873646001 3 73 "GO:0003012;GO:0006936" "muscle system process" 1
0 0.995854105874767 3 123 "GO:0003013;GO:0008015" "circulatory system process" 1
0 0.893096461909498 3 41 "GO:0003014" "renal system process" 1
0 0.991641086238974 2 31 "GO:0003015;GO:0060047" "heart process" 1
0 0.970129087498945 4 61 "GO:0003018;GO:0035296;GO:0097746" "regulation of tube diameter" 1
0 0.733533740975951 3 8 "GO:0003056" "regulation of vascular associated smooth muscle contraction" 1
0 1 2 7 "GO:0003071" "renal system process involved in regulation of systemic arterial blood pressure" 1
0 0.926311476929407 2 35 "GO:0003073" "regulation of systemic arterial blood pressure" 1
0 1 3 6 "GO:0003084;GO:0045777" "positive regulation of blood pressure" 1
0 0.908714732229958 2 12 "GO:0003085" "negative regulation of systemic arterial blood pressure" 1
0 0.908714732229958 4 12 "GO:0003091" "renal water homeostasis" 1
0 0.658590982232464 2 7 "GO:0003096;GO:0070293" "renal absorption" 1
0 0.0659085951492711 5 6 "GO:0003128;GO:0003139" "heart field specification" 0.996531791907515
0 0.999078892883458 5 20 "GO:0003140;GO:0035469;GO:0048368;GO:0071910" "determination of liver left/right asymmetry" 1
0 1 4 5 "GO:0003146" "heart jogging" 1
0 0.87799115022433 4 24 "GO:0003148" "outflow tract septum morphogenesis" 1
0 0.93383934243063 2 27 "GO:0003149;GO:0010463;GO:0097094;GO:0060441;GO:0060572;GO:0060601" "membranous septum morphogenesis" 1
0 0.762127476941003 2 43 "GO:0003151" "outflow tract morphogenesis" 1
0 0.896303779186894 6 29 "GO:0003156" "regulation of animal organ formation" 1
0 0.824595679027614 3 30 "GO:0003158;GO:0045446" "endothelium development" 1
0 0.913018994803785 2 7 "GO:0003159;GO:0061154" "morphogenesis of an endothelium" 1
0 0.733656947688875 3 12 "GO:0003170;GO:0003179" "heart valve development" 1
0 0.938659745350618 4 8 "GO:0003171;GO:0003181" "atrioventricular valve development" 1
0 0.825153895083518 5 5 "GO:0003174;GO:0003183" "mitral valve development" 1
0 0.908714732229958 2 12 "GO:0003197" "endocardial cushion development" 1
0 0.658590982232464 5 7 "GO:0003203" "endocardial cushion morphogenesis" 1
0 0.578342300431152 3 69 "GO:0003205;GO:0003206" "cardiac chamber development" 1
0 0.685704537035402 2 37 "GO:0003208" "cardiac ventricle morphogenesis" 1
0 0.785240099978243 2 13 "GO:0003209;GO:0003230" "cardiac atrium development" 1
0 0.460077983307802 3 5 "GO:0003214" "cardiac left ventricle morphogenesis" 1
0 0.33999196353478 2 7 "GO:0003215" "cardiac right ventricle morphogenesis" 1
0 0.876672135865024 3 6 "GO:0003222" "ventricular trabecula myocardium morphogenesis" 1
0 1 3 6 "GO:0003223" "ventricular compact myocardium morphogenesis" 1
0 0.673460263968202 2 51 "GO:0003231" "cardiac ventricle development" 1
0 0.686663675028934 4 15 "GO:0003254" "regulation of membrane depolarization" 1
0 0.433762706002001 6 8 "GO:0003264;GO:0003266" "regulation of cardioblast proliferation" 1
0 0.952796484252155 2 33 "GO:0003281;GO:0060412" "ventricular septum development" 1
0 0.938659745350618 2 8 "GO:0003283;GO:0060413" "atrial septum development" 1
0 0.489961467729238 5 12 "GO:0003300;GO:0014897;GO:0014896" "striated muscle hypertrophy" 1
0 0.825153895083518 2 5 "GO:0003330;GO:0003331" "regulation of extracellular matrix constituent secretion" 1
0 0.822876635654754 4 18 "GO:0003333" "amino acid transmembrane transport" 1
0 0.980406239749638 2 76 "GO:0003341" "cilium movement" 1
0 0.998164384287316 4 25 "GO:0003351;GO:0006858" "extracellular transport" 1
0 0.627541780300373 2 14 "GO:0003352;GO:0003356" "regulation of cilium movement" 1
0 0.183707392756079 2 8 "GO:0003381;GO:0003384" "epithelial cell morphogenesis involved in gastrulation" 1
0 0.723319657098728 4 27 "GO:0003382" "epithelial cell morphogenesis" 1
0 0.489961467729238 5 12 "GO:0003383" "apical constriction" 1
0 0.68190750090171 2 26 "GO:0003401" "axis elongation" 1
0 0.521907462083837 3 33 "GO:0003407" "neural retina development" 1
0 0.97118533148022 3 16 "GO:0003416;GO:0098868;GO:0061430" "endochondral bone growth" 1
0 0.31851525730293 2 156 "GO:0005975" "carbohydrate metabolic process" 1
0 0.457710379972486 2 45 "GO:0005976;GO:0044264" "polysaccharide metabolic process" 1
0 0.416486339584635 4 34 "GO:0005977;GO:0006112;GO:0044042;GO:0006073" "energy reserve metabolic process" 1
0 0.841937460786903 4 10 "GO:0005978;GO:0009250" "glycogen biosynthetic process" 1
0 0.321359137534125 3 16 "GO:0005979;GO:0010962;GO:0070873;GO:0032885;GO:0032881" "regulation of polysaccharide metabolic process" 1
0 0.114605574535491 2 71 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 1
0 0.938659745350618 2 8 "GO:0006004" "fucose metabolic process" 1
0 0.0414656551230571 4 39 "GO:0006006" "glucose metabolic process" 0.860330578512397
0 0.0917625061922527 2 9 "GO:0006007;GO:0006735;GO:0061621;GO:0019677;GO:0061718" "glucose catabolic process" 1
0 0.460077983307802 4 5 "GO:0006011" "UDP-glucose metabolic process" 1
0 1 3 5 "GO:0006020" "inositol metabolic process" 1
0 0.518365396232438 2 50 "GO:0006022" "aminoglycan metabolic process" 1
0 0.636756973525015 3 25 "GO:0006023" "aminoglycan biosynthetic process" 1
0 0.616023061175704 2 21 "GO:0006026" "aminoglycan catabolic process" 1
0 0.686663675028934 3 15 "GO:0006027" "glycosaminoglycan catabolic process" 1
0 0.799629525736567 4 33 "GO:0006029" "proteoglycan metabolic process" 1
0 0.627541780300373 3 14 "GO:0006030" "chitin metabolic process" 1
0 0.793968407540671 4 9 "GO:0006031;GO:1901073" "glucosamine-containing compound biosynthetic process" 1
0 0.658590982232464 4 7 "GO:0006032;GO:1901072;GO:0046348" "amino sugar catabolic process" 1
0 0.876672135865024 -1 6 "GO:0006034;GO:0006035" "obsolete cuticle chitin metabolic process" 1
0 0.567562691175983 -1 6 "GO:0006037;GO:0006038;GO:0042546;GO:0044038;GO:0070589;GO:0070592" "obsolete cell wall chitin metabolic process" 1
0 0.463075080073475 2 25 "GO:0006040;GO:1901071" "amino sugar metabolic process" 1
0 0.567562691175983 5 6 "GO:0006044" "N-acetylglucosamine metabolic process" 1
0 0.876672135865024 4 6 "GO:0006047;GO:0006048" "UDP-N-acetylglucosamine metabolic process" 1
0 0.245108567571442 2 6 "GO:0006063;GO:0019585" "uronic acid metabolic process" 1
0 0.603202944006162 2 108 "GO:0006066" "alcohol metabolic process" 1
0 0.567562691175983 2 6 "GO:0006067" "ethanol metabolic process" 1
0 0.876672135865024 5 6 "GO:0006071;GO:0019400" "alditol metabolic process" 1
0 0.0380190938534451 2 25 "GO:0006081" "cellular aldehyde metabolic process" 0.792796610169492
0 0.0193362982824249 2 345 "GO:0006082;GO:0043436;GO:0019752" "organic acid metabolic process" 0.641891891891892
0 0.602092194555744 2 10 "GO:0006084" "acetyl-CoA metabolic process" 1
0 0.460077983307802 3 5 "GO:0006085" "acetyl-CoA biosynthetic process" 1
0 0.433762706002001 2 8 "GO:0006089" "lactate metabolic process" 1
0 0.107441987780724 2 23 "GO:0006090" "pyruvate metabolic process" 1
0 5.07379576217369e-06 2 175 "GO:0006091" "generation of precursor metabolites and energy" 0
0 0.530228129916242 2 16 "GO:0006094;GO:0019319" "gluconeogenesis" 1
0 0.0750029409655093 4 19 "GO:0006096;GO:0019364;GO:0046032;GO:0072526;GO:0009181;GO:0046031;GO:0009137;GO:0009191;GO:0009134;GO:0006757;GO:0042866" "ADP metabolic process" 1
0 0.245108567571442 8 6 "GO:0006098;GO:0019682" "glyceraldehyde-3-phosphate metabolic process" 1
0 0.0732946098638878 3 30 "GO:0006099;GO:0006101;GO:0072350" "tricarboxylic acid metabolic process" 1
0 0.25726330200714 3 9 "GO:0006103" "2-oxoglutarate metabolic process" 1
0 0.245108567571442 3 6 "GO:0006105" "succinate metabolic process" 1
0 0.433762706002001 3 8 "GO:0006107" "oxaloacetate metabolic process" 1
0 0.118597372953658 3 7 "GO:0006108" "malate metabolic process" 1
0 0.0857907625165575 2 63 "GO:0006109;GO:0010675" "regulation of carbohydrate metabolic process" 1
0 0.0528769007015246 2 18 "GO:0006111" "regulation of gluconeogenesis" 1
0 9.8721163189041e-07 2 56 "GO:0006119" "oxidative phosphorylation" 0
0 0.000391555402190744 4 23 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.046
0 0.00136600434222284 7 10 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 0.0875
0 0.100752744430721 3 46 "GO:0006140;GO:1900542;GO:1903578" "regulation of purine nucleotide metabolic process" 1
0 0.140418895965792 4 10 "GO:0006144" "purine nucleobase metabolic process" 1
0 0.000318243690930522 5 287 "GO:0006163;GO:0009117;GO:0072521;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.0375
0 0.0703024929303502 2 95 "GO:0006164;GO:0072522;GO:0009152;GO:0009260;GO:0046390" "purine-containing compound biosynthetic process" 1
0 0.107441987780724 -1 23 "GO:0006165;GO:0046939" "obsolete nucleotide phosphorylation" 1
0 0.672733077698966 2 11 "GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.785240099978243 4 13 "GO:0006213" "pyrimidine nucleoside metabolic process" 1
0 0.915674338679586 6 17 "GO:0006220" "pyrimidine nucleotide metabolic process" 1
0 0.561713106724314 2 13 "GO:0006221;GO:0072528" "pyrimidine-containing compound biosynthetic process" 1
0 0.825153895083518 3 5 "GO:0006244" "pyrimidine nucleotide catabolic process" 1
0 0.758915162256873 2 330 "GO:0006259" "DNA metabolic process" 1
0 0.179177390948695 5 103 "GO:0006260" "DNA replication" 1
0 0.192813142240644 2 72 "GO:0006261" "DNA-templated DNA replication" 1
0 0.155508581360357 2 5 "GO:0006264" "mitochondrial DNA replication" 1
0 0.876672135865024 6 6 "GO:0006265" "DNA topological change" 1
0 1 5 8 "GO:0006266" "DNA ligation" 1
0 0.0659085951492711 2 6 "GO:0006268" "DNA unwinding involved in DNA replication" 0.996531791907515
0 0.0849625946697306 2 14 "GO:0006270" "DNA replication initiation" 1
0 0.627541780300373 2 14 "GO:0006271;GO:0022616" "DNA strand elongation" 1
0 0.876672135865024 2 6 "GO:0006273" "lagging strand elongation" 1
0 0.799967745126124 6 63 "GO:0006275" "regulation of DNA replication" 1
0 0.672733077698966 5 11 "GO:0006277;GO:0007307" "DNA amplification" 1
0 0.908714732229958 6 12 "GO:0006278;GO:0007004;GO:0010833" "telomere maintenance via telomere lengthening" 1
0 0.918805619068589 2 205 "GO:0006281" "DNA repair" 1
0 0.626685201164176 2 39 "GO:0006282" "regulation of DNA repair" 1
0 0.607356555873928 2 63 "GO:0006283;GO:0006289" "nucleotide-excision repair" 1
0 0.9525505159613 5 24 "GO:0006284" "base-excision repair" 1
0 1 5 5 "GO:0006285" "base-excision repair, AP site formation" 1
0 0.825153895083518 5 5 "GO:0006290" "pyrimidine dimer repair" 1
0 0.784088662947735 3 17 "GO:0006293;GO:0070911" "nucleotide-excision repair, preincision complex stabilization" 1
0 0.892453337079847 3 16 "GO:0006294" "nucleotide-excision repair, preincision complex assembly" 1
0 0.155508581360357 -1 5 "GO:0006295" "obsolete nucleotide-excision repair, DNA incision, 3'-to lesion" 1
0 0.636756973525015 -1 25 "GO:0006296;GO:0033683" "obsolete nucleotide-excision repair, DNA incision" 1
0 0.561713106724314 2 13 "GO:0006297" "nucleotide-excision repair, DNA gap filling" 1
0 0.261511128758846 4 15 "GO:0006298" "mismatch repair" 1
0 0.909918923012978 3 85 "GO:0006302" "double-strand break repair" 1
0 0.99412039403287 3 27 "GO:0006304" "DNA modification" 1
0 0.960559807507781 -1 20 "GO:0006305;GO:0006306;GO:0044728" "obsolete DNA methylation or demethylation" 1
0 0.818073308122874 4 86 "GO:0006310" "DNA recombination" 1
0 0.671606473707358 2 392 "GO:0006325;GO:0071824" "protein-DNA complex organization" 1
0 0.992215072444465 5 26 "GO:0006334" "nucleosome assembly" 1
0 0.658590982232464 2 7 "GO:0006337;GO:0031498" "nucleosome disassembly" 1
0 0.679838294482097 5 230 "GO:0006338" "chromatin remodeling" 1
0 0.0242072258951304 2 357 "GO:0006351;GO:0032774;GO:0141187;GO:0097659" "nucleic acid biosynthetic process" 0.709195402298851
0 0.00771773600761091 5 63 "GO:0006352" "DNA-templated transcription initiation" 0.340384615384615
0 0.172670385510671 5 31 "GO:0006353" "DNA-templated transcription termination" 1
0 0.351644230218082 6 39 "GO:0006354;GO:0006368" "transcription elongation by RNA polymerase II" 1
0 0.821553115764875 2 22 "GO:0006356;GO:0045943" "regulation of transcription by RNA polymerase I" 1
0 0.876672135865024 3 6 "GO:0006359" "regulation of transcription by RNA polymerase III" 1
0 0.686663675028934 6 15 "GO:0006360;GO:0006361" "transcription by RNA polymerase I" 1
0 0.33515957270137 2 10 "GO:0006363" "termination of RNA polymerase I transcription" 1
0 0.0242739998025685 4 139 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.701136363636364
0 0.022648856814368 2 243 "GO:0006366" "transcription by RNA polymerase II" 0.707317073170732
0 0.0225603349950394 2 45 "GO:0006367" "transcription initiation at RNA polymerase II promoter" 0.7225
0 0.259894263090479 6 18 "GO:0006369" "termination of RNA polymerase II transcription" 1
0 0.915674338679586 5 17 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine RNA capping" 1
0 0.94895721372997 7 19 "GO:0006376" "mRNA splice site recognition" 1
0 0.21019614892598 -1 20 "GO:0006378;GO:0043631" "obsolete mRNA polyadenylation" 1
0 0.205002222961383 -1 14 "GO:0006379" "obsolete mRNA cleavage" 1
0 0.261511128758846 6 15 "GO:0006383" "transcription by RNA polymerase III" 1
0 0.155508581360357 6 5 "GO:0006384" "transcription initiation at RNA polymerase III promoter" 1
0 0.166066068249143 5 77 "GO:0006399" "tRNA metabolic process" 1
0 0.460440489967445 2 35 "GO:0006400" "tRNA modification" 1
0 9.24517895502025e-10 3 152 "GO:0006401;GO:0141188;GO:0006402;GO:0000956" "nucleic acid catabolic process" 0
0 0.895356664173196 2 136 "GO:0006403" "RNA localization" 1
0 0.962969243748675 2 84 "GO:0006405;GO:0051168;GO:0006611;GO:0071166;GO:0071426" "nuclear export" 1
0 0.910478445103725 7 58 "GO:0006406;GO:0051028;GO:0071427" "mRNA transport" 1
0 7.32268727553837e-11 3 90 "GO:0006413" "translational initiation" 0
0 0.00115003788571346 3 49 "GO:0006414" "translational elongation" 0.075
0 0.119946038373547 2 41 "GO:0006415;GO:0070125;GO:0070126" "translational termination" 1
0 0.518961586514382 3 200 "GO:0006417;GO:0034248" "regulation of amide metabolic process" 1
0 0.107441987780724 4 23 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 1
0 0.312511291445648 2 38 "GO:0006446" "regulation of translational initiation" 1
0 0.053487353151238 2 8 "GO:0006448" "regulation of translational elongation" 0.990845070422535
0 0.155508581360357 3 5 "GO:0006450" "regulation of translational fidelity" 1
0 0.693040948375822 2 119 "GO:0006457" "protein folding" 1
0 0.587149834381587 3 31 "GO:0006458" "'de novo' protein folding" 1
0 0.567562691175983 2 6 "GO:0006465" "signal peptide processing" 1
0 0.996259835038055 5 331 "GO:0006468" "protein phosphorylation" 1
0 0.223878486765856 2 128 "GO:0006469;GO:0033673;GO:0051348" "negative regulation of transferase activity" 1
0 0.933077062728054 5 60 "GO:0006470" "protein dephosphorylation" 1
0 0.876672135865024 -1 6 "GO:0006471" "obsolete protein ADP-ribosylation" 1
0 0.00287374968707008 2 84 "GO:0006473;GO:0043543;GO:0006475;GO:0016573;GO:0018393;GO:0018394" "protein acylation" 0.153658536585366
0 0.155508581360357 3 5 "GO:0006474" "N-terminal protein amino acid acetylation" 1
