"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g1526.t1",0.0298154128886928,356.578212630087,-172.289106315043,5.22852721561894,3.58680722875177,0.0691316805848236,0.0248589509116133,-0.0269301117233852,0.0754277998356166,0.0971748174352385,0.108628449059534,0.140232353874212,0.642442579018284,0.0186422973640621,0.0368790616528912,1,1,1,0.422827685554044,0.891396935872379,0.847711484763228,0.999999999916938,0.648903855234038,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g5813.t1",1.65867112897109,283.638175558445,-135.819087779223,2.29025302417,2.09494577580216,-0.0339015990459727,-0.529649675437275,0.156686538434299,0.385329688782759,0.545262364098279,0.564154038121852,0.796678214911631,0.00986995313829893,1.28233613459201,0.0386809818194352,1,1,1,0.920862255969845,0.257465122083623,0.844082021920903,0.999999999916938,0.396514258618884,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g21264.t1",0.268779869826755,366.135317531991,-177.067658765995,4.41865202450624,3.29313259547472,-0.484106476983865,0.00606561823231022,0.45689391345898,0.159665376897174,0.230028789409144,0.23083145811546,0.329524056710815,2.51996392299414,1.95381704660262,1.92245637848623,1,1,1,0.112413156440645,0.162176120719127,0.165586123415596,0.999999999916938,0.314482595736988,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g10794.t1",0.508710089699085,336.124401308687,-162.062200654343,3.44898113323347,2.28046728774354,0.400839588453954,0.359401400942768,-0.320609737521869,0.225637159429477,0.31465963120326,0.321942247735474,0.451641482666949,1.18017518124487,0.757318752783059,0.503924841885227,1,1,1,0.277320335025605,0.384168916772,0.477780638534916,0.999999999916938,0.473612036083013,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g15946.t1",4.30007749360971,290.611071456141,-139.30553572807,2.1011081179408,3.7002726794068,-2.12905598047094,-2.51812727736136,3.26416034504943,0.600326881319366,0.857930829220055,0.882712491830823,1.24687818873005,0.879075217379911,2.00243265150292,6.85322377390342,1,1,1,0.348455095033184,0.157046984208645,0.00884814752239787,0.999999999916938,0.31008069654811,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7986.t1",0.109912029067093,409.189476494565,-198.594738247283,5.52338361823114,3.89600466585707,-0.0550099064158197,-0.0415699544442935,0.0571645635350888,0.049304699428763,0.052656897753735,0.0573056797443796,0.0587674549073914,1.21340330163092,0.729007964072025,0.946193626372807,1,1,1,0.27065915262254,0.393204935040908,0.330690073139555,0.999999999916938,0.477426733449951,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g26169.t1",0.310283981513524,360.048233407489,-174.024116703745,4.04568241529018,2.73679961439108,0.150093879134499,0.492926226501193,-0.379552291307388,0.176791200866142,0.248511487027924,0.251117313049785,0.355380540992838,0.0399470657938619,2.91571110482958,1.14065930286377,1,1,1,0.841584114428631,0.0877207371307905,0.285513056614736,0.999999999916938,0.227384807807846,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g12050.t1",0.104963699820057,402.831062176097,-195.415531088048,5.68123247776172,3.94481282825113,0.0270501775330706,0.0902319916897109,-0.121396192069095,0.101783407215704,0.14379386017169,0.146662002184939,0.207690943337981,0.0900760211904401,0.0817821222099801,0.341644953732727,1,1,1,0.764080532672436,0.774896704839693,0.558881258934878,0.999999999916938,0.621451611240789,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11735.t1",0.0227736877027225,558.469749348774,-273.234874674387,8.81308650119101,6.07858686168348,-0.027997097791061,0.104321695109052,0.0420326369229319,0.0466220301113736,0.0649607413031348,0.0673652727383866,0.0934493460339226,0.0271381079713761,6.68232007780642,0.202311579042149,1,1,1,0.869151402043369,0.00973738035486519,0.652861440233424,0.999999999916938,0.0613474565385866,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g22638.t1",0.0646217536027944,647.980010746498,-317.990005373249,9.72476642529517,6.56690312216968,0.222270500370706,0.271535660972068,-0.17524147878907,0.0866353848357678,0.106181372724737,0.123401532958352,0.15304908026998,3.26135862902572,3.62455195322667,1.31102921763782,1,1,1,0.0709303355938316,0.0569328999876478,0.252208394440673,0.999999999916938,0.177411973917313,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g8567.t1",0.972492308790203,294.89878533012,-141.44939266506,2.58722217152296,2.0395956332739,-0.148745221791234,-0.141907627689066,0.480582738348231,0.303118706444919,0.430697477060588,0.440360803997607,0.621067437131497,0.0704671081834038,0.103078559681804,0.598768322575499,1,1,1,0.790657881637357,0.748166059833557,0.439048353053995,0.999999999916938,0.613821048015539,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g13823.t1",0.292706095692919,366.433210889566,-177.216605444783,4.31613204821103,3.0796137575347,0.169225318812283,0.0754505545885503,-0.379252744426762,0.16799885920304,0.236327657124369,0.242299850910166,0.343114866289147,0.00389609050682207,0.439069054139619,1.2217388768292,1,1,1,0.950229426531542,0.507572125827097,0.269019666518721,0.999999999916938,0.530674047000155,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11474.t1",0.391259829241656,330.375598853662,-159.187799426831,3.44031872718736,2.73612462281941,-0.210395978511155,-0.205860823345736,0.0560944582004117,0.19495313078967,0.277989888399567,0.284280776682971,0.405097461230218,0.827859221117853,0.774517652410985,0.0191743597972497,1,1,1,0.362892288849682,0.378823098585513,0.889867782369169,0.999999999916938,0.470802467788029,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3751.t1",0.55186321046607,473.973543531573,-230.986771765787,5.51250869351878,4.42384812952724,-0.21791250189668,-0.67274106100075,0.433876040582569,0.21676560842356,0.306949103132401,0.315106002845515,0.445433317989622,0.00285378969609125,4.18491237436224,0.948780912656138,1,1,1,0.957396574528574,0.040785321052349,0.330029799727903,0.999999999916938,0.14494167759896,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16485.t1",0.0554738869686731,335.253752925395,-161.626876462697,4.88618245072725,3.36580935111075,0.0225934870835254,-0.0579829508567513,0.155092174674166,0.0909272911741881,0.122305677372724,0.130352051214212,0.176418110997778,1.20703169877595,0.050174600528586,0.772846841092049,1,1,1,0.271920784117084,0.822759733946904,0.379337797559054,0.999999999916938,0.632846286489105,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g15217.t1",0.137452747503765,398.488554981066,-193.244277490533,5.29275611859373,3.97312141277318,-0.296917752537708,-0.46844813336679,0.442357676243838,0.0707840614532845,0.0831914639715219,0.0880459774093501,0.0920303995984793,5.58558268414693,18.6218553628234,23.1038587362278,1,1,1,0.0181089077450326,1.59382848571772e-05,1.53482373022892e-06,0.999999999916938,0.000780641005929837,0.00055321186532371
"Pocillopora_acuta_HIv2___RNAseq.g6588.t1",0.2510782879945,365.72950339535,-176.864751697675,4.27658013028125,3.26169582210053,-0.170653368742216,-0.161910705702003,-0.0231004151420504,0.155295811927519,0.220970324572081,0.225916516940957,0.321786683466996,1.27734099139385,1.16036091735855,0.00515351369101808,1,1,1,0.258394018946106,0.281390701931391,0.942770640824007,0.999999999916938,0.413639196530224,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g15715.t1",0.0948631136801322,343.117276962762,-165.558638481381,4.86401596449319,3.17805383034795,0.114691843086709,0.400401806151619,-0.193888884747904,0.106665183480099,0.149595025535461,0.150131338187973,0.211923955086083,0.0291165940467818,8.18215739688638,0.837039059165379,1,1,1,0.864510105379733,0.00423044174815085,0.360244976752483,0.999999999916938,0.0363410747186737,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3753.t1",1.98689585180878,302.84680769138,-145.42340384569,2.48119931110956,2.3383945457035,-0.284003737901017,-0.0599624373555461,-0.23931712352123,0.416672177448518,0.591500621206861,0.602955949499496,0.857996137498228,0.861708539837144,0.172477514337952,0.0777995137885295,1,1,1,0.353261010186882,0.677919283566998,0.780301889664864,0.999999999916938,0.593538706679023,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g6399.t1",1.25770027821209,356.251382765756,-172.125691382878,3.34272525092187,2.502118779898,-0.219523827585603,0.576449499235145,0.132702618895488,0.334116615042278,0.47428214549571,0.479742927778468,0.679972370072814,0.207896678962786,3.57140312576895,0.0380869727842392,1,1,1,0.648420983966938,0.0587826220559977,0.845268600462443,0.999999999916938,0.180764571243365,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g6470.t1",0.27251248929277,383.262948248046,-185.631474124023,4.58395662295268,3.11397816503906,0.00046264176705563,0.374230593612726,0.0640758793705157,0.162515914943438,0.229828595999907,0.232299676089496,0.328254603964231,0.0377284648889647,6.12884672828709,0.0381037306139542,1,1,1,0.845989400255735,0.0132993596181176,0.845234994251636,0.999999999916938,0.0739171615962131,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g6227.t1",2.43564853326562,449.692858875066,-218.846429437533,4.4698647403053,4.32233744759775,0.388693129089823,-1.80941776156607,0.570847586562148,0.45174007777589,0.638577868285714,0.657923023062767,0.927807097110808,2.024284681971,10.7695661342621,0.378551488345875,1,1,1,0.15480180033454,0.00103182693869153,0.538379476496656,0.999999999916938,0.0145737014199294,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16531.t1",0.260477902386082,487.592559284992,-237.796279642496,6.48207933523656,4.73162076087712,-0.48364628772849,-0.0569941294209559,0.445633210367235,0.168438248720789,0.215421731612129,0.230636016449668,0.309012719221563,2.98832415228326,0.974621565178886,2.07970811306922,1,1,1,0.0838669209264054,0.323530272222267,0.149268717612624,0.999999999916938,0.438404024260266,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g30972.t1a",0.0287131414284579,458.446447551136,-223.223223775568,7.32082131992075,5.10266300964704,-0.0309177275796359,-0.0395532425583085,0.04894201556633,0.0618785462719594,0.0763561272728727,0.0893313845600105,0.110460938133925,0.0186340665948761,0.0461743232754181,0.196311728506596,1,1,1,0.891420764634831,0.829859229475381,0.657714529413888,0.999999999916938,0.634209402681936,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g16486.t1",3.52977922877949,274.809921985821,-131.404960992911,1.95756905830529,2.27766595186182,-0.285134094942739,-1.14014253186084,0.4468980771382,0.614111238160099,0.785035809178453,0.939416941035364,1.13982674783561,0.0165735040576654,1.50111253781067,0.153723153029309,1,1,1,0.897564869392512,0.220500259138315,0.695002471479163,0.999999999916938,0.367328481113281,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g28840.t1",0.147753018265079,525.086556746734,-256.543278373367,7.20588912504257,5.06337791368314,-0.276587133405914,0.0562510920494775,0.511977198047219,0.115674651619498,0.161406201274424,0.166436545707347,0.232832510698621,0.0667614437772117,6.84664459800881,4.83519502517485,1,1,1,0.79611182945383,0.00888079084223143,0.0278844867729893,0.999999999916938,0.0583570599704084,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g2288.t1",0.296195172241442,299.559623274854,-143.779811637427,3.17770154172818,2.36907483432108,-0.0256677468067746,-0.407061277699138,0.517789181306084,0.180222612320078,0.255270609146685,0.268675584860743,0.373642564013606,1.34285996714122,0.5568679256826,1.92040689596712,1,1,1,0.246530236331964,0.455524962747514,0.165811811323702,0.999999999916938,0.508357433447005,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g14988.t1",0.0992360122384264,269.713378984261,-128.85668949213,3.21538421031073,2.19722457733837,0.0714589639836974,-0.0733312545209454,0.0701915421722105,0.132396831214966,0.185524306269506,0.193442287009094,0.269751081364793,0.603902158975212,0.0762765552046397,0.0677084980384151,1,1,1,0.437093036940575,0.782408200939027,0.794702896760415,0.999999999916938,0.623114782034088,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g21909.t1",0.17254133165458,497.51030121306,-242.75515060653,6.87088149270206,5.11603883713274,-0.139585778258394,-0.645234637077444,0.324229228528388,0.13239883213711,0.173578410536865,0.189483988040916,0.252572086341437,0.0116435069850282,11.7394610685468,1.64791050587128,1,1,1,0.914070984841238,0.000611887396256882,0.199243561154527,0.999999999916938,0.0100223302047164,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16095.t1",0.219743989055704,486.049339185865,-237.024669592933,6.46152652025333,4.45424934553693,-0.0627384669412134,0.347354148703839,-0.225397372131918,0.160736133371138,0.199029387972796,0.226388692587773,0.286658288325946,1.44608994290853,1.79468477403842,0.61825649877954,1,1,1,0.229156391948313,0.180356410317651,0.431695920672006,0.999999999916938,0.333117791397072,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g25942.t1",10.1017774022293,231.373918979368,-109.686959489684,1.25980994151908,1.1020784966446,0.509440581993331,0.773214085196765,-0.973192019933272,0.932457794636455,1.314497403001,1.34228814612066,1.89753525774696,0.0020024102978297,0.091018812127164,0.263037319297253,1,1,1,0.964307934889149,0.762885920666673,0.608041112569209,0.999999999916938,0.61741119613413,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g261.t1",0.358435351391697,431.60219309156,-209.80109654578,5.02702385037556,3.74999419532772,-0.0222947493641973,-0.0931567375948382,0.0125673328689904,0.178407625681003,0.252394152511077,0.258381276483384,0.365498256479499,0.00797440437784433,0.225990637819153,0.00118226713590116,1,1,1,0.928843875061685,0.6345127791327,0.972570853024654,0.999999999916938,0.578257097598215,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g24434.t1",0.202790795642667,366.180199355729,-177.090099677865,4.43174594505567,3.2088254890147,-0.055377469468954,-0.0807699386779717,0.139356212184323,0.14235966950022,0.201802619048274,0.206600891735778,0.291956970921349,0.00590066702051095,0.00566406954421497,0.227832128940492,1,1,1,0.938770081860261,0.940007836284195,0.633135951996893,0.999999999916938,0.660080705111482,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g626.t1",0.14930978108353,352.723148889587,-170.361574444794,4.42371893593175,3.22882615572137,-0.137783702363052,-0.124953144001864,0.137273628389903,0.125470282010273,0.178810267859073,0.18274550105913,0.259386625152392,0.313689121369697,0.191922519676867,0.280078046584063,1,1,1,0.575425166927415,0.661321314888838,0.596650066805877,0.999999999916938,0.586774795407341,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g17604.t3",0.0219314223886388,430.474197387559,-209.23709869378,6.75493534475617,4.63868848844669,0.0436645015588796,0.0801199386910453,-0.0368110202471719,0.0560945339352891,0.0724389391844254,0.0805307423785853,0.104223958073008,0.246958553994085,1.01356165668614,0.124744263862988,1,1,1,0.619224842076342,0.314051085718725,0.723944849888372,0.999999999916938,0.432948441428645,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g1039.t1",0.0914939292551385,536.453932589791,-262.226966294895,7.57244494205242,5.28332808833904,-0.173178968381395,0.0984317835908925,0.194104536020959,0.103611574881488,0.128310287937053,0.14911480610384,0.185363911419209,0.749578998383249,2.77554317822533,1.09653121412388,1,1,1,0.386609555110085,0.0957141808795328,0.295028620037715,0.999999999916938,0.238568230423597,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16986.t1",0.0270351720716178,455.117821961255,-221.558910980627,7.19204627159944,4.88466700244192,0.072878944780463,0.187020331505341,-0.0497480449415268,0.0538015576703207,0.0756530533322802,0.0770529146487337,0.108522680579136,0.806588242189842,8.87788861382127,0.21014110462672,1,1,1,0.369130864289666,0.00288645169482549,0.64665683013858,0.999999999916938,0.0291689827059683,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g8827.t1",0.0954881964063827,445.143677217586,-216.571838608793,6.37453858340833,4.54403663515096,-0.0686775746275042,-0.171353516925902,0.0946573828463655,0.100019031545272,0.133601160925218,0.143052563610894,0.19376088854251,0.0598216281646419,1.39042065655699,0.238658414155693,1,1,1,0.806778086829581,0.238334073664268,0.625176762193472,0.999999999916938,0.381120787161098,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.10616_t",0.808989642705023,314.957285239421,-151.478642619711,2.92111450957618,2.34640259671663,-0.00901358152522667,0.0200105378698766,-0.393789826456353,0.274575939945656,0.388401801377471,0.396819464812992,0.565007516360664,0.478393993278548,0.380435556573337,0.485758639229779,1,1,1,0.489150673604682,0.537370226000081,0.485825403482678,0.999999999916938,0.540520229199661,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g25331.t1",0.0716732571959514,356.037561422765,-172.018780711383,5.17177905235086,3.45262955529444,0.126249003605165,0.13592717719163,0.0652431051609958,0.0927970055378965,0.130037016336145,0.132814129510008,0.185818089248129,2.90056868894103,3.32037947371526,0.123280181523596,1,1,1,0.0885483079186228,0.0684260332924597,0.725503743465746,0.999999999916938,0.197384614253033,0.999427929836143
