"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g14951.t1",0.160982685149901,522.618448589626,-255.309224294813,6.80855297304845,4.44483401049356,0.411695660249021,0.564329411698796,-0.62270101884024,0.133123072097419,0.170150141827039,0.186536738609115,0.239754481285195,0.694888332394537,3.15042431964473,6.74567923049627,1,1,1,0.404506637833814,0.0759072217881462,0.00939749922952079
"Pocillopora_acuta_HIv2___TS.g21758.t1",0.0254108017516724,387.764474964793,-187.882237482397,5.74193027674513,3.90103682214263,0.273769275343178,0.0500054330844433,-0.313426247564118,0.0638354061999818,0.0848518412824967,0.0895247582447343,0.121305453210913,3.94289013839649,2.92368727161151,6.67590390876905,1,1,1,0.0470698442207806,0.0872881922256799,0.00977249400788823
"Pocillopora_acuta_HIv2___RNAseq.g1912.t1",0.0592978519530243,642.282951428808,-315.141475714404,9.12738466849698,6.10787304755776,0.280399691198749,0.403250818024524,-0.371168208217018,0.0806548071253812,0.101804923457035,0.113647338549943,0.14375059801331,1.72256622155268,6.12100995196287,6.66687359084856,1,1,1,0.189363050784292,0.0133584458251593,0.00982213401397061
"Pocillopora_acuta_HIv2___TS.g15946.t1",4.63784840941772,296.534608719548,-142.267304359774,2.02064215475336,1.09861226344932,1.13274538995718,2.60166047329964,-3.26180139511797,0.643635493953023,0.899835112819169,0.895999124673479,1.26572014733123,0.664410731739038,2.33530503233117,6.64109422384255,1,1,1,0.415007094191376,0.126470214738304,0.00996527081572078
"Pocillopora_acuta_HIv2___RNAseq.g9674.t1",0.0542308687427824,352.726495823691,-170.363247911845,5.01308471958885,3.37016527241444,0.238497849627272,0.192300256848505,-0.433667547806926,0.0859334797696259,0.119000550329801,0.119448157339946,0.168633399421747,0.0714686027989727,0.089926314986758,6.61342844102489,1,1,1,0.789210376196645,0.76427085175033,0.0101212616969589
"Pocillopora_acuta_HIv2___RNAseq.g15219.t1",0.0553499154546312,420.096516051395,-204.048258025697,5.82695291161048,3.84949317085648,0.215066393366648,0.388307569915684,-0.401393221131437,0.0911180493029771,0.111895722796011,0.126426210998619,0.15647436154458,0.0155492625289983,3.56709428357782,6.58042117196547,1,1,1,0.900763684193117,0.0589353540041816,0.0103106493379044
"Pocillopora_acuta_HIv2___RNAseq.g7894.t1",0.197280926422741,447.494480485743,-217.747240242871,5.57987871776352,3.79911662745952,0.368283120672698,0.202519074431437,-0.698424990142412,0.15567134125664,0.193068023213377,0.219040607301666,0.273039669481251,0.0192931943232282,0.692211825925489,6.54316755330797,1,1,1,0.889529215561794,0.405413074139799,0.0105287717593849
"Pocillopora_acuta_HIv2___RNAseq.23104_t",0.0263977226325187,483.229704509925,-235.614852254962,7.21618433665794,4.84638700851162,0.274741992107142,0.180493786198396,-0.269512119461248,0.0689456430122113,0.0748094754615996,0.0969276600767057,0.105409884650863,6.95546324962623,0.296584385243996,6.53723237118206,1,1,1,0.00835636589398731,0.586031670413023,0.0105639571555118
"Pocillopora_acuta_HIv2___RNAseq.g19872.t1",0.277105286535795,373.464258374486,-180.732129187243,4.28456730999523,2.88573137833967,0.197706475639319,0.56425616895026,-0.839295847992384,0.166563016034922,0.233777910290668,0.231259087037293,0.329403705940904,1.86675482687034,0.836089823290113,6.49192042157601,1,1,1,0.171847216440126,0.360517483261399,0.0108365850125032
"Pocillopora_acuta_HIv2___RNAseq.g14076.t1",0.076981317904083,433.308728737107,-210.654364368553,5.70362346040424,3.85169750598175,0.246668286783113,0.238925554965028,-0.457225592300261,0.103141434435354,0.127797945828883,0.144683711448736,0.180657270840693,0.0366532142855134,0.00894605895021718,6.40545776681172,1,1,1,0.848172821406688,0.924645570177754,0.0113770089973815
"Pocillopora_acuta_HIv2___RNAseq.g29441.t1",0.168331325178347,399.914237444053,-193.957118722027,5.0880855238425,3.25488626239131,0.298078007742822,0.672025355530584,-0.648439356524701,0.131312737673032,0.18345907025655,0.181418544652549,0.256291772734443,0.0711963700807255,7.33735697685082,6.40131799848264,1,1,1,0.789602765589533,0.00675360660010561,0.0114035674821983
"Pocillopora_acuta_HIv2___RNAseq.g6126.t1",0.0214046963297515,604.3984133581,-296.19920667905,8.77979395720393,6.01861664401383,0.100748954192269,0.170785565058889,-0.225243490563777,0.0625468412001699,0.0632209292540756,0.0882711563989169,0.0893702915423279,0.0714455892642628,0.586211742335337,6.35211202229285,1,1,1,0.789243516311016,0.443887764628498,0.0117241638074584
"Pocillopora_acuta_HIv2___RNAseq.g15289.t1",0.0181109508920126,533.459152023922,-260.729576011961,7.74299556569699,5.32101193452648,0.1357373136,0.0851614449307931,-0.220362951822856,0.0615780656168633,0.0618355126930328,0.0869271544755063,0.0875667204344339,0.34838080879466,0.111616971663819,6.33284696060142,1,1,1,0.555031149112941,0.738310693182042,0.0118521907415509
"Pocillopora_acuta_HIv2___RNAseq.g20669.t1",0.0718777180809058,507.430066792129,-247.715033396064,7.38643320639579,5.11248967042479,0.139783757621844,0.126608336463278,-0.404449519077618,0.0805699778953697,0.11365568165045,0.113680992689711,0.160982269565171,0.589802888132601,0.870100942385462,6.3120808776683,1,1,1,0.442495350774891,0.350927365040402,0.0119918014042022
"Pocillopora_acuta_HIv2___RNAseq.g22988.t1",0.720847560012811,372.20141241068,-180.10070620534,3.63109051244208,2.20873218418866,0.654063760334172,1.09364190969442,-1.28733062701651,0.263104566923361,0.366133549545552,0.363814778185655,0.512872268506619,6.132250216531e-05,3.02305405510501,6.30030783121133,1,1,1,0.993751934748357,0.0820887422053814,0.0120717007854544
"Pocillopora_acuta_HIv2___RNAseq.g13005.t1",0.362471430067536,468.86077065896,-228.43038532948,5.48221021877519,3.64773782390398,0.645119012678544,0.440282981563409,-0.896260634324612,0.193549942856955,0.252894463826802,0.257821978634307,0.357213946904999,1.2036307520243,0.00346630588939705,6.29523329857928,1,1,1,0.272597213698032,0.953051398249672,0.0121063082161652
"Pocillopora_acuta_HIv2___RNAseq.g30188.t1",0.399654227595026,363.874084795894,-175.937042397947,3.80951532682876,2.51399338808984,0.542363507283708,0.506431498081217,-0.978004986340347,0.20012417713926,0.277984828756836,0.278242759030904,0.392725844759763,0.0710887084931817,0.00624162611518668,6.20159174551976,1,1,1,0.789758168014206,0.937029471174864,0.0127635477828125
"Pocillopora_acuta_HIv2___RNAseq.g13378.t1",0.113288045090565,368.127473973207,-178.063736986603,4.60757747954184,3.0370541431159,0.344507264029391,0.352969937948132,-0.559955779121807,0.115925184814258,0.16035012647096,0.160275616716377,0.225580894305679,0.298035155548856,0.388483772423299,6.16173241472148,1,1,1,0.585116831702517,0.533097473866216,0.0130543292010025
"Pocillopora_acuta_HIv2___TS.g27301.t1",0.123244063167593,439.417397612122,-213.708698806061,5.75550185808292,3.94642437401459,0.106808819488962,0.35651397316046,-0.536811527734723,0.108998106777841,0.153616599084114,0.152572110774475,0.216792800686676,2.25354706179441,0.699216892632776,6.13131960636024,1,1,1,0.133308523160622,0.403046954828636,0.0132807709198275
"Pocillopora_acuta_HIv2___TS.g18039.t1",0.0299564320000911,477.777775397095,-232.888887698548,6.97067309506149,4.78079574039755,0.173376695585089,0.0854349270380359,-0.279098995440868,0.0705195803867147,0.079423505301015,0.0993724604679169,0.112755141531616,0.384181979668559,0.442121271513851,6.12694296859719,1,1,1,0.535373565789661,0.506100380978565,0.0133136884604634
"Pocillopora_acuta_HIv2___RNAseq.g24010.t1",0.121660054433834,316.025967070967,-152.012983535483,3.75728202584461,2.35928043667059,0.428812472105586,0.40808634158804,-0.631229892902678,0.134210072003639,0.182425009276571,0.182719136530912,0.255345695922161,0.697855934309173,0.442103101952181,6.11108087287745,1,1,1,0.403505070549962,0.506109120443244,0.0134336950318453
"Pocillopora_acuta_HIv2___RNAseq.g5601.t1",0.0641555040632102,543.127644377994,-265.563822188997,7.6933933477368,5.2280546455854,0.124314306674773,0.314850131650879,-0.376689882798706,0.0893085749790947,0.10818392402603,0.125942976914455,0.152569217135993,0.726483262679734,1.60483994938904,6.09584725764454,1,1,1,0.394025480424679,0.205218665741259,0.0135499940232334
"Pocillopora_acuta_HIv2___TS.g14320.t1",0.0836178367622159,414.09304805732,-201.04652402866,5.41227627362935,3.66160321648669,0.20276221962723,0.252259296973622,-0.464049382876108,0.109308858164997,0.1335757913736,0.153008733583787,0.188699260936137,0.0995450289034203,0.0300160613749577,6.04766882031719,1,1,1,0.752376301715925,0.862453791854806,0.0139246691433382
"Pocillopora_acuta_HIv2___RNAseq.g30853.t1",0.0465790814248033,403.052406824552,-195.526203412276,5.69110710444973,3.89635688159732,0.143677192417823,0.164256084882944,-0.364054847864228,0.0773986699870137,0.104623735460857,0.108300317012134,0.148156097534609,0.262013390178217,0.0456850302362029,6.03802041538338,1,1,1,0.60874029084133,0.830749373938313,0.0140009750985249
"Pocillopora_acuta_HIv2___TS.g29317.t1b",0.0305991618748843,732.415608998272,-360.207804499136,10.9130606189739,7.52211003994209,0.0475391658709612,0.187687467281073,-0.251418156109363,0.0647720713131127,0.0721921681549406,0.0915574685750729,0.10235067038332,2.29647540842956,0.6685709506265,6.03409149048538,1,1,1,0.129667943480726,0.413550282731763,0.0140321707720729
"Pocillopora_acuta_HIv2___TS.g5666.t1",0.0236242792922269,476.46499858034,-232.23249929017,6.993620908755,4.79271523212045,0.167302750789585,0.0853853667384994,-0.252183613678812,0.0635284879614179,0.0725139476243414,0.0895236160542798,0.102698285995629,0.656009651537045,0.31599453745162,6.02986149449853,1,1,1,0.417972231074686,0.574024783248818,0.0140658369072295
"Pocillopora_acuta_HIv2___RNAseq.g20150.t1",0.0956691918316165,527.171153958919,-257.58557697946,7.16307437782311,4.86782057477822,0.221510764708448,0.247847573291933,-0.456429610909519,0.116946428750995,0.132099697080528,0.164624058990109,0.186455420017265,0.00638673625790902,0.0227064400758066,5.99235589125283,1,1,1,0.93630322241016,0.880222973872219,0.0143680005948402
"Pocillopora_acuta_HIv2___RNAseq.g8962.t1",0.209962548733948,407.786426412729,-197.893213206364,4.79154725385199,3.12181411202715,0.426365459983675,0.556594042219517,-0.695277429753487,0.145498975551975,0.202644590072364,0.201920931770584,0.284461848535546,0.26727988209072,2.10330064158568,5.9740411131491,1,1,1,0.605162314537491,0.146981553050133,0.014517973265868
"Pocillopora_acuta_HIv2___RNAseq.g27978.t1",0.0767986032522556,406.219578972327,-197.109789486164,5.56389800304958,3.66061256668113,0.285018129560713,0.278981777933561,-0.298571882344084,0.0506252841616852,0.0572370742408463,0.0579802999272543,0.122213089571377,18.994588214409,18.0845599918649,5.96846107319899,1,1,1,1.31089727996127e-05,2.11307998630157e-05,0.0145639855938845
"Pocillopora_acuta_HIv2___RNAseq.g11896.t1",0.0395587474352745,506.652899286253,-247.326449643126,7.35831468750071,5.01898858915364,0.106110241954985,0.233455765715934,-0.30225052386348,0.0742942028271825,0.0877217940451841,0.104520353906361,0.12383844158654,0.538642343637342,0.970245624336325,5.95693921160819,1,1,1,0.462995928480058,0.324618928543274,0.0146594690659679
"Pocillopora_acuta_HIv2___RNAseq.g4678.t1",0.0605124662102947,404.195378003415,-196.097689001707,5.48831280426326,3.75320309123156,0.174458141578622,0.0816519505522383,-0.263196838970996,0.0371476321141182,0.0414579254303244,0.041634394265176,0.107949096052665,12.7797072362696,1.88765474043695,5.94460932114383,1,1,1,0.000350399764072415,0.169466680985774,0.0147623628904317
"Pocillopora_acuta_HIv2___TS.g14475.t1",1.95368815287947,284.157110187493,-136.078555093747,2.20500258966003,0.419258432929539,1.55597933122029,1.97103224048361,-2.09388591358895,0.466478694109234,0.626075851776679,0.622931793258166,0.859239854629825,1.07362532227726,4.11625246095017,5.93850606775157,1,1,1,0.300128004819604,0.0424730651291033,0.0148135698142431
"Pocillopora_acuta_HIv2___TS.g269.t1",0.0428391718990437,807.713413206531,-397.856706603266,11.8634536169782,8.168571861575,0.111020800978989,0.174673199070669,-0.292678888593751,0.0779544063348411,0.0852323070599148,0.110128828031172,0.120604108750529,0.339834480960913,0.0947244303970556,5.88923096793463,1,1,1,0.559924778220138,0.758254807166564,0.0152337515349475
"Pocillopora_acuta_HIv2___RNAseq.g23172.t1",0.0373816110905961,514.440474805852,-251.220237402926,7.48163117195925,5.13354085439926,0.121213253012076,0.147320731706888,-0.291801492444891,0.0785227155152503,0.0851546769162054,0.110777244199486,0.120318049263578,0.171509071861449,0.000541351598420666,5.88184334628425,1,1,1,0.678774115533595,0.981437323748472,0.0152977978069218
"Pocillopora_acuta_HIv2___RNAseq.g9573.t1",0.200906468343348,441.881874198397,-214.940937099198,5.44294747127228,4.01586784357144,-0.0918541998252163,-0.195850047113103,-0.141427243552192,0.0510914664951341,0.0544322194040963,0.055255108432629,0.0583196617611931,3.42650251757145,13.4404965227287,5.88079663015058,1,1,1,0.0641578369822943,0.000246250438916535,0.0153068946180561
"Pocillopora_acuta_HIv2___RNAseq.g28571.t1",0.0878586481305118,367.148166612339,-177.57408330617,4.73365956748767,3.13359889737682,0.230115772445192,0.316644976817113,-0.496748443676518,0.123003756525713,0.145233891766603,0.170308007496051,0.204974679901058,0.0352535783856691,0.254385902088122,5.87317033489214,1,1,1,0.851065292781625,0.614003620699016,0.0153733417244519
"Pocillopora_acuta_HIv2___RNAseq.g255.t1",0.147397493492164,522.036228149769,-255.018114074884,6.75460114840238,4.56490958093856,0.284535409273593,0.314809840752803,-0.560805417229153,0.141659806182783,0.164169940723591,0.199825095485998,0.231605526982719,0.000805636238316215,0.0504610992608777,5.86309001820918,1,1,1,0.977356099013179,0.822262860480364,0.015461626689862
"Pocillopora_acuta_HIv2___RNAseq.g16932.t1",0.599570203958705,468.073054801715,-228.036527400857,5.10250082817041,3.46638673263078,0.452487747746463,0.792765803892564,-1.10297716401267,0.229273711306491,0.322777878648062,0.322037744387719,0.455574993751352,0.197325759895365,1.12521849451683,5.86156096101695,1,1,1,0.656888129998975,0.288797545539607,0.0154750639597879
"Pocillopora_acuta_HIv2___RNAseq.g22106.t1",0.0266435800610968,418.23440400481,-203.117202002405,6.11416997113843,4.20709792041779,0.0291794559024245,0.184503953523826,-0.283640269582184,0.067595706256191,0.0831439362590911,0.0944299379584352,0.117225180409053,3.75118316764381,0.372076011941109,5.85455593120096,1,1,1,0.0527701454806304,0.54187483276758,0.015536777760263
"Pocillopora_acuta_HIv2___TS.g13852.t1",0.111619087531392,363.105903593511,-175.552951796756,4.54338928424257,3.00866906458471,0.287167801419615,0.367210509093153,-0.545835204005781,0.115821882122818,0.160632291006216,0.159891561689124,0.225709952211372,0.00901069897108927,0.68345842316507,5.8481926021392,1,1,1,0.924374636080226,0.408398366405009,0.0155930580070731
"Pocillopora_acuta_HIv2___RNAseq.g17529.t2",0.146050500485117,878.108988648772,-433.054494324386,12.199108509781,8.40227571973,0.207909878982474,0.278993253181112,-0.537757398005886,0.127768195055167,0.158467249122025,0.179778199508929,0.223576147820057,0.302526682420868,0.0067838893489595,5.78524624847518,1,1,1,0.582302736650401,0.934356968837663,0.0161612337494038
"Pocillopora_acuta_HIv2___RNAseq.g29984.t1",1.69676315623773,304.616925497791,-146.308462748895,2.479032958865,0.510825623766045,1.61566846254163,2.1162555148025,-1.92261114053523,0.437489563042797,0.585433589946063,0.582081486486414,0.799838130184012,2.1555779713925,7.56468984451671,5.77801547562258,1,1,1,0.142052980941194,0.00595228968836707,0.0162278537687312
"Pocillopora_acuta_HIv2___RNAseq.g1927.t1",0.131790153898089,401.205741860614,-194.602870930307,5.14118818586903,3.39157765901737,0.133703691212444,0.545281863823075,-0.558422523594618,0.127475811991253,0.166360817738563,0.176504061245362,0.232332635641082,1.73542521591864,4.04331315854603,5.77704054401824,1,1,1,0.18771952762957,0.0443466776183747,0.0162368578400124
"Pocillopora_acuta_HIv2___RNAseq.g9557.t1",0.0202461349167926,755.221550599497,-371.610775299748,11.268046765044,7.75850581813688,0.0394874772524066,0.186013076897184,-0.200316979816106,0.0569200886346278,0.0589527512651232,0.0804941885553822,0.0834311023038132,2.10085451193849,1.56001711934401,5.76473787134961,1,1,1,0.147216843820966,0.211662713685932,0.0163509239106127
"Pocillopora_acuta_HIv2___RNAseq.g26721.t1",0.518925804510523,351.992787068629,-169.996393534315,3.55579670111001,2.69124308278583,0.176300642652521,0.218045861655556,-1.06929864127307,0.22111863139293,0.311245371191451,0.310934163188534,0.446093739643422,2.38355367393168,1.82805811772814,5.74573739432656,1,1,1,0.122618330495437,0.176357083221862,0.0165287155423374
"Pocillopora_acuta_HIv2___RNAseq.g27068.t1",0.0786474868575224,605.333301454957,-296.666650727479,8.40254131997743,5.76714935055923,0.119441565039196,0.244286242496914,-0.398711356362838,0.10586350236463,0.117703530093468,0.149405832719891,0.166514479812731,0.916123751512214,0.136111133229461,5.73341266490318,1,1,1,0.338494811120455,0.712178094911279,0.0166451055503088
"Pocillopora_acuta_HIv2___TS.g6018.t2",0.0260867797813988,753.034022642078,-370.517011321039,11.3214223985331,7.76213919531586,0.0901340304558998,0.220985353474049,-0.225010549346141,0.054095944936305,0.0666399801538916,0.0765646311843008,0.0943393091172759,0.221205204429585,3.23502394362602,5.6887962202812,1,1,1,0.638123143513937,0.0720792497676522,0.0170735626945745
