"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g29237.t1",0.380642314607162,363.223105176222,-175.611552588111,4.11498904406862,3.22357733449897,0.0780926333827159,-0.510387210758277,-0.17899122384156,0.21014745790299,0.277530408325216,0.295076398142192,0.392620768808482,0.00366595488893099,7.5113081387863,0.207834162988513,1,1,1,0.951719880773083,0.00613128257998118,0.648470286875851,0.999999698051713,0.0460315707603689,0.999541060901492,-0.700009275901423,-0.944588159011231,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29237.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18440.t1",0.306651923996487,564.274673684767,-276.137336842384,7.62239828429125,5.70941888960958,-0.155198067790181,-0.423759574017506,-0.121101351988348,0.175582041708338,0.238830195684348,0.239103141507461,0.330397994262071,1.73288944262774,7.78550833156877,0.134345517001992,1,1,1,0.188042309291474,0.00526669698844923,0.713968332294187,0.999999698051713,0.0424062032772577,0.999541060901492,-0.608842952368278,-0.782043925137774,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g18440.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15783.t1",0.0330675378805405,528.5746837669,-258.28734188345,8.286381190195,5.66550803420588,-0.0313403282097238,0.182227175239713,0.0386560619588619,0.0658961544382321,0.0817610541576273,0.0910323371261173,0.112750736849998,0.0382757335579151,7.93872957849689,0.117542910425164,1,1,1,0.844890501468866,0.00483877935280401,0.731714832814191,0.999999698051713,0.0399148511641469,0.999541060901492,0.262068500636625,0.317648625844258,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15783.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22404.t1",0.445259929364665,439.413260572436,-213.706630286218,5.35342446871117,3.12364840761056,0.347672618780455,1.11474683885742,-0.388707255401577,0.240693245863335,0.297261253984941,0.322476643277448,0.40712939556386,0.47813329513811,13.6183475708424,0.911549743362356,1,1,1,0.489269076054872,0.000223985742112315,0.339703560333393,0.999999698051713,0.00499443747334766,0.999541060901492,1.56679341246602,1.02483286843416,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g22404.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17022.t1",0.365376346313535,306.01896509481,-147.009482547405,3.284289868135,1.93448145323946,0.264004953917183,0.858726556203665,-0.606746803539346,0.21529589706797,0.299427205323396,0.286185964493223,0.403537591711164,0.121790785943374,7.52727027207356,2.26072115592343,1,1,1,0.727100295687551,0.00607719205210188,0.132692256623232,0.999999698051713,0.0459723319842901,0.999541060901492,1.12989399017984,0.331069438262451,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17022.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28941.t1",2.27205911008383,298.335466415072,-143.167733207536,2.51527181130867,2.80679799171715,-0.0166093783660102,-1.71166377440122,0.0441024036018866,0.460477367900132,0.651284345121341,0.655171002198708,0.92619393810519,0.000125987852630824,13.3112564567203,0.00226736088535622,1,1,1,0.99104438780319,0.000263817518215026,0.96202163234968,0.999999698051713,0.00557324029248406,0.999541060901492,-2.13772121427638,-2.08531043794979,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28941.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5257.t1",0.0879451530415039,803.801982539962,-395.900991269981,12.0165072424811,8.11150658430616,0.182954662693059,0.4249038316231,-0.22884865575536,0.098459263544532,0.127193811887279,0.136723721941499,0.176320681001411,0.52596429584935,8.81627392078971,1.68457450026953,1,1,1,0.468308512653541,0.00298555697051353,0.194317716296791,0.999999698051713,0.0297548966668299,0.999541060901492,0.612856830551149,0.282783659123647,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5257.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26311.t1",1.05445730718433,468.920500633163,-228.460250316582,5.12343379439158,4.53747517321671,-0.1899870485193,-0.965012501008962,0.0440916479350245,0.311175343922849,0.440300294389172,0.432483906075164,0.612091358596841,0.298733095144591,9.49399370113579,0.00518895811935383,1,1,1,0.584677748474839,0.00206145614443351,0.942574513281259,0.999999698051713,0.0233618027341191,0.999541060901492,-1.36761234497958,-1.30101621744009,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26311.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30335.t1",5.74951007873279,305.782913485981,-146.89145674299,2.6337270829645,-2.07944154167984,3.63847087926226e-15,5.73684107855944,0.0106924301247993,1.11796855513544,1.58102933140816,1.31571027405607,1.86067524996229,8.57577957505834e-05,38.092809425967,3.30226316285697e-05,1,1,1,0.992611255330663,6.74582748593882e-10,0.995414955962907,0.999999698051713,1.51480768896891e-07,0.99999994085979,5.14333596905324,5.15837592846797,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30335.t1"
"Pocillopora_acuta_HIv2___TS.g20127.t1b",2.46742698556228,285.488885351915,-136.744442675958,2.30811262376992,0.85538197881133,-0.0752234173853988,1.60224625279299,0.45630808540333,0.512793263761512,0.727277614843232,0.689717183542998,0.975795833260154,0.135145523859398,14.0716600519847,0.218674634728922,1,1,1,0.71315552514722,0.000175975400907337,0.640051641017519,0.999999698051713,0.00428487986998579,0.999541060901492,1.9190114263562,2.50756813584678,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g20127.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g13850.t1",0.0635543533127342,1000.0635239451,-494.031761972548,15.4200243406781,10.5293433454142,0.0992990557275202,0.41671957339995,-0.326555847193387,0.082751221772441,0.107944808015447,0.115019189162479,0.149481842681155,0.910453023203143,8.40748502714577,4.77241325610668,1,1,1,0.339994246907974,0.00373679246086744,0.0289192612937613,0.999999698051713,0.0331229425089765,0.999541060901492,0.601186115143374,0.130075749020587,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13850.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4740.t1",0.337405119064492,390.162617139696,-189.081308569848,4.76672955498034,2.81704048481288,0.465236851506409,0.97092987196276,-0.587511089615611,0.190020773820894,0.264941542664028,0.257121974870796,0.361174590229809,0.685618313094902,13.8982749924367,2.64604825325553,1,1,1,0.407658765578584,0.000192975498653583,0.103807663120043,0.999999698051713,0.0045703371728407,0.999541060901492,1.34928784554197,0.536434688114202,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4740.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29141.t1",0.129391929432927,299.428450096633,-143.714225048316,3.72851957750172,2.80611141427842,0.00547946576462896,-0.179030275709878,-0.405687333074821,0.131367383586193,0.185700710836415,0.184564690530559,0.26657621005034,2.0636046878655,7.86561480311186,2.31600832989195,1,1,1,0.150852947190506,0.00503836924738948,0.128048241993114,0.999999698051713,0.041224729909311,0.999541060901492,-0.242254488385536,-0.779999887893072,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29141.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21248.t1",0.0372710647098512,363.596954684636,-175.798477342318,5.38571778541311,3.59216210788646,0.162881713404313,0.222176291689172,-0.224756230938483,0.0430036715279055,0.0449960149315572,0.0477337349639862,0.0500533427518866,6.85041553822607,15.9729964296528,20.1631001790337,1,1,1,0.00886206584732999,6.42524689181275e-05,7.11115492396476e-06,0.999999698051713,0.00214044694090158,0.00221567561401464,0.312808891509521,-0.00363685536549152,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g21248.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25451.t1",0.488585906402419,359.535434027762,-173.767717013881,4.07773827427245,2.31163492852081,0.371874163701076,1.2508306011128,-0.802475245077936,0.231140182348149,0.322573569723652,0.31065292066435,0.437589894414149,0.0867358243057326,14.9658069596423,3.36301434831578,1,1,1,0.768368632807139,0.000109477068965888,0.0666759181724512,0.999999698051713,0.00297648934960331,0.999541060901492,1.70860337160691,0.61311129036418,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25451.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18982.t1",0.572979228564532,365.725556353534,-176.862778176767,4.02105292823137,2.396524527666,0.136898248695795,1.02689257257756,-0.323154344350221,0.255915707389193,0.349543709207355,0.350345184899872,0.472338077009772,0.0265148734564606,11.3186732259169,0.468073531259185,1,1,1,0.87064922950905,0.000767315200294797,0.493874771760846,0.999999698051713,0.0116596882938454,0.999541060901492,1.40207972151361,0.960645445243317,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g18982.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15921.t1",0.141509654018215,383.966169609944,-185.983084804972,5.23709034075882,3.50200208078422,-0.0680148762990736,0.394907286833881,-0.0240855701978936,0.124916995737646,0.177204248901085,0.170554421246069,0.241937330850211,0.450043338662846,10.0213697934734,0.00991078590069781,1,1,1,0.502314374240793,0.0015473434770476,0.920699264402902,0.999999698051713,0.019185092778803,0.999541060901492,0.555894458138455,0.520946007850194,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15921.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12102.t1",0.0273849135154907,422.322234226263,-205.161117113132,6.83746909954499,4.77734847466371,0.119246051190947,-0.159321888347837,-0.0269484799299114,0.0575424857732326,0.0802170250802826,0.0803647608402472,0.112081929339467,3.53208163144462,9.23744116783813,0.0578092520053185,1,1,1,0.0601921733674615,0.00237116072020492,0.809992624166709,0.999999698051713,0.0257639725342365,0.999541060901492,-0.227774274747812,-0.2665422265671,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12102.t1"
"Pocillopora_acuta_HIv2___RNAseq.26125_t",0.563669589076863,505.150407629049,-246.575203814525,6.29828753576192,4.02067359284334,-0.147344163411754,1.17966336534449,-0.123326563213486,0.229940431572056,0.325580147632524,0.316706627124052,0.448334879345849,0.900272255584021,24.8781375705269,0.0756672940923272,1,1,1,0.342708719916412,6.10710989107665e-07,0.783257167892365,0.999999698051713,5.87734547635825e-05,0.999541060901492,1.68417489931774,1.50467872961775,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.26125_t"
"Pocillopora_acuta_HIv2___RNAseq.g7076.t1",0.48392980622712,486.452620786412,-237.226310393206,6.08931982425376,4.85981243421877,-0.0170579188621706,-0.761309789729275,-0.316134833215788,0.21141794137698,0.299010848628792,0.293952274016004,0.416384162439004,0.748948395694369,19.4796183012432,0.576442904054891,1,1,1,0.386809379276653,1.01678854011808e-05,0.44770997637839,0.999999698051713,0.000531637816239226,0.999541060901492,-1.08572981442259,-1.53272310497077,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7076.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11443.t1",0.045610732816444,502.641725085387,-245.320862542693,7.76265671967698,5.49113672271915,0.0283825621951072,-0.215231984997843,0.0112730972180104,0.0729914165768202,0.0951841652419134,0.10233362757822,0.132643739422861,0.266163883238825,7.33910176594125,0.00722292309988408,1,1,1,0.605916758268592,0.00674705449103236,0.932271104066633,0.999999698051713,0.0487571476850648,0.999541060901492,-0.309092165414479,-0.292948122378341,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11443.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27047.t1",0.133057100287199,378.589210197084,-183.294605098542,5.23702536075358,3.85593353877711,0.0487901641694281,-0.485768266362664,0.124416433858825,0.118402639938885,0.167172907863565,0.167250197039622,0.235367788412305,0.898625848452289,12.9174733144644,0.27942254560719,1,1,1,0.343150439063842,0.000325528980103088,0.597079950742297,0.999999698051713,0.00655377130467997,0.999541060901492,-0.682243906000825,-0.508972139803403,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27047.t1"
"Pocillopora_acuta_HIv2___TS.g17970.t1",0.299397882349618,327.015459307478,-157.507729653739,3.7574915416765,2.99630029409891,0.0653899472468761,-0.683352414065859,0.0420303013705044,0.178215563388216,0.251463711436544,0.254868511683565,0.358870821443668,0.229925861233542,13.618617371929,0.013716670637225,1,1,1,0.631578806712559,0.000223953555630514,0.906766394694585,0.999999698051713,0.00499443747334766,0.999541060901492,-0.920068668835512,-0.868373042586728,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g17970.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17650.t1",1.23548709396296,509.955115950027,-248.977557975013,5.59656117974503,3.79088199847005,0.117497914332314,1.29729276335681,-0.500563054801827,0.338175023077251,0.478013684913613,0.466716800139952,0.660046333879353,0.193576627475188,10.0647518455951,0.575133597365665,1,1,1,0.659956344392675,0.00151132920621003,0.448226142299961,0.999999698051713,0.0189722802497436,0.999541060901492,1.84826324778473,1.13376172972484,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17650.t1"
"Pocillopora_acuta_HIv2___TS.g8044.t3",0.117346676379238,638.284368732104,-313.142184366052,9.29989195831368,6.21784381310432,0.166103636855112,0.500933601914522,-0.290448957775976,0.113928243250088,0.147746221057428,0.157900554496581,0.204664298670512,0.0208626856921946,8.7689545753727,2.01398142930468,1,1,1,0.88515365547851,0.00306401017474601,0.155855833032731,0.999999698051713,0.0298809599075868,0.999541060901492,0.721562961696979,0.303203501182667,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g8044.t3"
"Pocillopora_acuta_HIv2___TS.g24163.t2",0.0625117395016235,504.421066243197,-246.210533121598,7.62539408647444,5.44544006404295,0.0549216436304437,-0.351301927693282,0.0794897907890058,0.0802773217122083,0.110244543901831,0.113067780336987,0.153625807147774,1.55867415378307,14.3421344782848,0.267728344509963,1,1,1,0.21185945527413,0.000152415117542033,0.60485970462166,0.999999698051713,0.00385037330861411,0.999541060901492,-0.504214297949082,-0.390309793599645,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g24163.t2"
"Pocillopora_acuta_HIv2___RNAseq.g25957.t1",1.72216945923013,291.292159983056,-139.646079991528,2.45581841288045,2.72606870660488,-0.0605781199201199,-1.46147128046251,-0.267109287145352,0.40312998640379,0.570438413441468,0.574071966643029,0.817688063514425,0.217433622390141,15.1871739187937,0.106709395714622,1,1,1,0.641002365475314,9.73624871563442e-05,0.743922000498145,0.999999698051713,0.00278446544742386,0.999541060901492,-1.84116233457118,-2.11384907703803,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25957.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8392.t1",0.0833759496949164,407.029039233546,-197.514519616773,5.70294598033969,3.8384743174053,0.00585367525149495,0.348651978267776,-0.125378733677986,0.0976554207972586,0.138064190778123,0.133230630409676,0.188812199850225,0.422071121403069,9.19225920851031,0.440948280978969,1,1,1,0.515905400011453,0.00243040729644045,0.506665115306641,0.999999698051713,0.0261830458241439,0.999541060901492,0.494021547801238,0.316053771806539,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8392.t1"
"Pocillopora_acuta_HIv2___TS.g24061.t1",0.0418561281114902,391.576054146864,-189.788027073432,6.08623947578665,4.34969125403127,0.0413852210932931,-0.17146520616656,-0.204730878083014,0.0705606471991866,0.0995491036087225,0.0987114581547961,0.140238861414068,0.776255741079966,15.1482286748674,2.13122815083431,1,1,1,0.378288719002693,9.93915148657562e-05,0.144325077496807,0.999999698051713,0.00281833639602073,0.999541060901492,-0.243936578730124,-0.534696171039745,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g24061.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23742.t1",0.0729038896256777,417.533589342882,-202.766794671441,6.1216302582464,4.05311823976423,0.0955569111628311,0.369644376875971,-0.141413603854984,0.0996846568688776,0.12794049401336,0.135368582800995,0.175328480868502,0.0529685680640761,8.43084095932932,0.650545145781896,1,1,1,0.817975980284409,0.00368909690045585,0.419917843138557,0.999999698051713,0.0329778743326904,0.999541060901492,0.525653061670703,0.324685225060436,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23742.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29611.t1",0.0382068147380804,663.836351781097,-325.918175890549,10.5716066327863,7.41542973127925,0.0320203692085272,-0.243254130624131,0.143591589543658,0.0619484346159638,0.0840602408333984,0.0859400070505874,0.116470266038301,3.36854679751075,7.36250791058911,1.51994499384186,1,1,1,0.0664523474691834,0.00665978372157839,0.217627817507549,0.999999698051713,0.0481839213618807,0.999541060901492,-0.350702554584439,-0.143694574280385,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29611.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1747.t1",0.321935226528929,333.271983892533,-160.635991946266,3.88198865171645,3.06169019778809,-0.0258634723875986,-0.258329837654329,-0.589574736023988,0.18309054231842,0.2591443865888,0.255735490338268,0.36770653398204,3.00491037732945,8.7484938868241,2.5708399265267,1,1,1,0.0830125680212274,0.00309857859104313,0.108849923638943,0.999999698051713,0.029944465661125,0.999541060901492,-0.353799837982717,-1.13760374975779,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1747.t1"
"Pocillopora_acuta_HIv2___TS.g3196.t2",0.244008494911783,466.971694158474,-227.485847079237,6.29601993356003,4.12832847497047,-0.0116968788712623,0.711554874939772,-0.259315725862012,0.159096451599528,0.218309179528921,0.216339198171707,0.301818768087401,0.984293761281572,13.9782292719288,0.738185015720035,1,1,1,0.321141039761929,0.00018493971671371,0.390242903292061,0.999999698051713,0.00443195866566015,0.999541060901492,1.01486432937983,0.644001031496365,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g3196.t2"
"Pocillopora_acuta_HIv2___RNAseq.g687.t1",0.210253004482973,280.429894684301,-134.21494734215,3.12142144451179,2.43041846450394,-0.00702461492685014,-0.472673857801621,0.0201730877707343,0.16466289412575,0.232989538770376,0.237486013075073,0.335711075749546,0.00025754484545804,7.59450704906755,0.00361088300150526,1,1,1,0.98719593555893,0.00585464012751502,0.952083458038505,0.999999698051713,0.0450816381742078,0.999541060901492,-0.613080881147079,-0.587132846052453,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g687.t1"
