"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.96717978506246 5 64 "GO:0002790;GO:0009306;GO:0035592;GO:0071692" "protein localization to extracellular region" 1
0 0.915921249354769 4 150 "GO:0002791;GO:0050708" "regulation of peptide secretion" 1
0 0.748148960024537 2 37 "GO:0002792;GO:0050709" "negative regulation of peptide secretion" 1
0 0.823349067786895 2 89 "GO:0002793;GO:0050714" "positive regulation of peptide secretion" 1
0 0.623389316144124 4 9 "GO:0002805" "regulation of antimicrobial peptide biosynthetic process" 1
0 1 4 5 "GO:0002807" "positive regulation of antimicrobial peptide biosynthetic process" 1
0 1 2 40 "GO:0002822;GO:0002819" "regulation of adaptive immune response" 1
0 1 3 8 "GO:0002823;GO:0002820" "negative regulation of adaptive immune response" 1
0 0.867422744122563 5 33 "GO:0002832" "negative regulation of response to biotic stimulus" 1
0 1 3 5 "GO:0002861" "regulation of inflammatory response to antigenic stimulus" 1
0 0.756162582707834 2 13 "GO:0002886;GO:0043300" "regulation of myeloid leukocyte mediated immunity" 1
0 0.580181268693993 5 8 "GO:0002888;GO:0043302" "positive regulation of leukocyte degranulation" 1
0 0.580181268693993 4 8 "GO:0002902" "regulation of B cell apoptotic process" 1
0 0.631247187788749 2 31 "GO:0002920" "regulation of humoral immune response" 1
0 1 3 7 "GO:0002921" "negative regulation of humoral immune response" 1
0 0.314290029234999 2 11 "GO:0002922;GO:0002225;GO:0002760" "positive regulation of humoral immune response" 1
0 1 2 22 "GO:0002931" "response to ischemia" 1
0 0.947991847931209 3 385 "GO:0003002;GO:0007389" "pattern specification process" 1
0 0.96275340223937 2 129 "GO:0003007" "heart morphogenesis" 1
0 0.775540683710474 3 73 "GO:0003012;GO:0006936" "muscle system process" 1
0 0.62094678410716 3 123 "GO:0003013;GO:0008015" "circulatory system process" 1
0 0.988509256939889 3 41 "GO:0003014" "renal system process" 1
0 0.843031870037312 2 31 "GO:0003015;GO:0060047" "heart process" 1
0 0.438842582025989 4 61 "GO:0003018;GO:0035296;GO:0097746" "regulation of tube diameter" 1
0 1 3 8 "GO:0003056" "regulation of vascular associated smooth muscle contraction" 1
0 0.532028461486587 2 7 "GO:0003071" "renal system process involved in regulation of systemic arterial blood pressure" 1
0 0.712885691719526 2 35 "GO:0003073" "regulation of systemic arterial blood pressure" 1
0 0.47836643589259 3 6 "GO:0003084;GO:0045777" "positive regulation of blood pressure" 1
0 0.728158492361812 2 12 "GO:0003085" "negative regulation of systemic arterial blood pressure" 1
0 0.728158492361812 4 12 "GO:0003091" "renal water homeostasis" 1
0 1 2 7 "GO:0003096;GO:0070293" "renal absorption" 1
0 1 5 6 "GO:0003128;GO:0003139" "heart field specification" 1
0 0.886167053455438 5 20 "GO:0003140;GO:0035469;GO:0048368;GO:0071910" "determination of liver left/right asymmetry" 1
0 1 4 5 "GO:0003146" "heart jogging" 1
0 0.926385138706693 4 24 "GO:0003148" "outflow tract septum morphogenesis" 1
0 0.946927877284368 2 27 "GO:0003149;GO:0010463;GO:0097094;GO:0060441;GO:0060572;GO:0060601" "membranous septum morphogenesis" 1
0 0.944828208146564 2 43 "GO:0003151" "outflow tract morphogenesis" 1
0 0.81464390934477 6 29 "GO:0003156" "regulation of animal organ formation" 1
0 0.829368342150308 3 30 "GO:0003158;GO:0045446" "endothelium development" 1
0 1 2 7 "GO:0003159;GO:0061154" "morphogenesis of an endothelium" 1
0 0.353611931023238 3 12 "GO:0003170;GO:0003179" "heart valve development" 1
0 0.194958811034747 4 8 "GO:0003171;GO:0003181" "atrioventricular valve development" 1
0 0.0853753262257769 5 5 "GO:0003174;GO:0003183" "mitral valve development" 1
0 0.0278367333183547 2 12 "GO:0003197" "endocardial cushion development" 0.943333333333333
0 0.156394282328609 5 7 "GO:0003203" "endocardial cushion morphogenesis" 1
0 0.99520698934175 3 69 "GO:0003205;GO:0003206" "cardiac chamber development" 1
0 0.982198994867964 2 37 "GO:0003208" "cardiac ventricle morphogenesis" 1
0 1 2 13 "GO:0003209;GO:0003230" "cardiac atrium development" 1
0 1 3 5 "GO:0003214" "cardiac left ventricle morphogenesis" 1
0 0.532028461486587 2 7 "GO:0003215" "cardiac right ventricle morphogenesis" 1
0 0.47836643589259 3 6 "GO:0003222" "ventricular trabecula myocardium morphogenesis" 1
0 0.47836643589259 3 6 "GO:0003223" "ventricular compact myocardium morphogenesis" 1
0 0.996160410943657 2 51 "GO:0003231" "cardiac ventricle development" 1
0 0.0600219360837692 4 15 "GO:0003254" "regulation of membrane depolarization" 1
0 0.580181268693993 6 8 "GO:0003264;GO:0003266" "regulation of cardioblast proliferation" 1
0 1 2 33 "GO:0003281;GO:0060412" "ventricular septum development" 1
0 1 2 8 "GO:0003283;GO:0060413" "atrial septum development" 1
0 1 5 12 "GO:0003300;GO:0014897;GO:0014896" "striated muscle hypertrophy" 1
0 1 2 5 "GO:0003330;GO:0003331" "regulation of extracellular matrix constituent secretion" 1
0 0.279874079386458 4 18 "GO:0003333" "amino acid transmembrane transport" 1
0 0.152082276061086 2 76 "GO:0003341" "cilium movement" 1
0 0.251306795960052 4 25 "GO:0003351;GO:0006858" "extracellular transport" 1
0 1 2 14 "GO:0003352;GO:0003356" "regulation of cilium movement" 1
0 0.580181268693993 2 8 "GO:0003381;GO:0003384" "epithelial cell morphogenesis involved in gastrulation" 1
0 0.946927877284368 4 27 "GO:0003382" "epithelial cell morphogenesis" 1
0 0.728158492361812 5 12 "GO:0003383" "apical constriction" 1
0 1 2 26 "GO:0003401" "axis elongation" 1
0 0.867422744122563 3 33 "GO:0003407" "neural retina development" 1
0 1 3 16 "GO:0003416;GO:0098868;GO:0061430" "endochondral bone growth" 1
0 0.00418428109900691 2 156 "GO:0005975" "carbohydrate metabolic process" 0.321666666666667
0 0.0363665110541146 2 45 "GO:0005976;GO:0044264" "polysaccharide metabolic process" 1
0 0.0191342887205144 4 34 "GO:0005977;GO:0006112;GO:0044042;GO:0006073" "energy reserve metabolic process" 0.871428571428571
0 0.0139391014137105 4 10 "GO:0005978;GO:0009250" "glycogen biosynthetic process" 0.742708333333333
0 0.500485903557515 3 16 "GO:0005979;GO:0010962;GO:0070873;GO:0032885;GO:0032881" "regulation of polysaccharide metabolic process" 1
0 0.00179826687150863 2 71 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 0.2325
0 0.194958811034747 2 8 "GO:0006004" "fucose metabolic process" 1
0 0.0412589906708025 4 39 "GO:0006006" "glucose metabolic process" 1
0 0.0565055378310707 2 9 "GO:0006007;GO:0006735;GO:0061621;GO:0019677;GO:0061718" "glucose catabolic process" 1
0 0.418566461076249 4 5 "GO:0006011" "UDP-glucose metabolic process" 1
0 1 3 5 "GO:0006020" "inositol metabolic process" 1
0 0.770509073615025 2 50 "GO:0006022" "aminoglycan metabolic process" 1
0 0.481702555214757 3 25 "GO:0006023" "aminoglycan biosynthetic process" 1
0 0.897915502610665 2 21 "GO:0006026" "aminoglycan catabolic process" 1
0 0.803829013095853 3 15 "GO:0006027" "glycosaminoglycan catabolic process" 1
0 0.444287750957098 4 33 "GO:0006029" "proteoglycan metabolic process" 1
0 0.781287626401898 3 14 "GO:0006030" "chitin metabolic process" 1
0 0.623389316144124 4 9 "GO:0006031;GO:1901073" "glucosamine-containing compound biosynthetic process" 1
0 1 4 7 "GO:0006032;GO:1901072;GO:0046348" "amino sugar catabolic process" 1
0 0.47836643589259 -1 6 "GO:0006034;GO:0006035" "obsolete cuticle chitin metabolic process" 1
0 0.47836643589259 -1 6 "GO:0006037;GO:0006038;GO:0042546;GO:0044038;GO:0070589;GO:0070592" "obsolete cell wall chitin metabolic process" 1
0 0.933989838198137 2 25 "GO:0006040;GO:1901071" "amino sugar metabolic process" 1
0 1 5 6 "GO:0006044" "N-acetylglucosamine metabolic process" 1
0 1 4 6 "GO:0006047;GO:0006048" "UDP-N-acetylglucosamine metabolic process" 1
0 0.47836643589259 2 6 "GO:0006063;GO:0019585" "uronic acid metabolic process" 1
0 0.432552987388034 2 108 "GO:0006066" "alcohol metabolic process" 1
0 0.47836643589259 2 6 "GO:0006067" "ethanol metabolic process" 1
0 0.47836643589259 5 6 "GO:0006071;GO:0019400" "alditol metabolic process" 1
0 0.106420896537629 2 25 "GO:0006081" "cellular aldehyde metabolic process" 1
0 1.67235204202422e-05 2 345 "GO:0006082;GO:0043436;GO:0019752" "organic acid metabolic process" 0
0 0.00181888030055454 2 10 "GO:0006084" "acetyl-CoA metabolic process" 0.223809523809524
0 0.0853753262257769 3 5 "GO:0006085" "acetyl-CoA biosynthetic process" 1
0 0.00549176940800114 2 8 "GO:0006089" "lactate metabolic process" 0.388235294117647
0 0.00141633383421203 2 23 "GO:0006090" "pyruvate metabolic process" 0.219444444444444
0 0.0190709174405851 2 175 "GO:0006091" "generation of precursor metabolites and energy" 0.900925925925926
0 0.0737835823785829 2 16 "GO:0006094;GO:0019319" "gluconeogenesis" 1
0 0.0385937811372776 4 19 "GO:0006096;GO:0019364;GO:0046032;GO:0072526;GO:0009181;GO:0046031;GO:0009137;GO:0009191;GO:0009134;GO:0006757;GO:0042866" "ADP metabolic process" 1
0 0.47836643589259 8 6 "GO:0006098;GO:0019682" "glyceraldehyde-3-phosphate metabolic process" 1
0 0.0289555873149071 3 30 "GO:0006099;GO:0006101;GO:0072350" "tricarboxylic acid metabolic process" 0.918125
0 0.623389316144124 3 9 "GO:0006103" "2-oxoglutarate metabolic process" 1
0 0.119566586994542 3 6 "GO:0006105" "succinate metabolic process" 1
0 1 3 8 "GO:0006107" "oxaloacetate metabolic process" 1
0 0.156394282328609 3 7 "GO:0006108" "malate metabolic process" 1
0 0.317995971606197 2 63 "GO:0006109;GO:0010675" "regulation of carbohydrate metabolic process" 1
0 0.279874079386458 2 18 "GO:0006111" "regulation of gluconeogenesis" 1
0 0.521426584012737 2 56 "GO:0006119" "oxidative phosphorylation" 1
0 0.700495125326907 4 23 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 1
0 0.662159347127664 7 10 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 1
0 0.518023431794447 3 46 "GO:0006140;GO:1900542;GO:1903578" "regulation of purine nucleotide metabolic process" 1
0 0.662159347127664 4 10 "GO:0006144" "purine nucleobase metabolic process" 1
0 0.410369010419815 5 287 "GO:0006163;GO:0009117;GO:0072521;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 1
0 0.0587725637611172 2 95 "GO:0006164;GO:0072522;GO:0009152;GO:0009260;GO:0046390" "purine-containing compound biosynthetic process" 1
0 0.00141633383421203 -1 23 "GO:0006165;GO:0046939" "obsolete nucleotide phosphorylation" 0.219444444444444
0 0.696946278916931 2 11 "GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.756162582707834 4 13 "GO:0006213" "pyrimidine nucleoside metabolic process" 1
0 0.842194237771788 6 17 "GO:0006220" "pyrimidine nucleotide metabolic process" 1
0 0.756162582707834 2 13 "GO:0006221;GO:0072528" "pyrimidine-containing compound biosynthetic process" 1
0 1 3 5 "GO:0006244" "pyrimidine nucleotide catabolic process" 1
0 0.145774823239104 2 330 "GO:0006259" "DNA metabolic process" 1
0 0.0589965971698094 5 103 "GO:0006260" "DNA replication" 1
0 0.115341626074077 2 72 "GO:0006261" "DNA-templated DNA replication" 1
0 0.418566461076249 2 5 "GO:0006264" "mitochondrial DNA replication" 1
0 1 6 6 "GO:0006265" "DNA topological change" 1
0 0.580181268693993 5 8 "GO:0006266" "DNA ligation" 1
0 0.47836643589259 2 6 "GO:0006268" "DNA unwinding involved in DNA replication" 1
0 0.429537014685003 2 14 "GO:0006270" "DNA replication initiation" 1
0 0.781287626401898 2 14 "GO:0006271;GO:0022616" "DNA strand elongation" 1
0 1 2 6 "GO:0006273" "lagging strand elongation" 1
0 0.317995971606197 6 63 "GO:0006275" "regulation of DNA replication" 1
0 1 5 11 "GO:0006277;GO:0007307" "DNA amplification" 1
0 0.353611931023238 6 12 "GO:0006278;GO:0007004;GO:0010833" "telomere maintenance via telomere lengthening" 1
0 0.147931113984041 2 205 "GO:0006281" "DNA repair" 1
0 0.921200746637172 2 39 "GO:0006282" "regulation of DNA repair" 1
0 0.106852070008561 2 63 "GO:0006283;GO:0006289" "nucleotide-excision repair" 1
0 0.454055064104193 5 24 "GO:0006284" "base-excision repair" 1
0 0.418566461076249 5 5 "GO:0006285" "base-excision repair, AP site formation" 1
0 0.0853753262257769 5 5 "GO:0006290" "pyrimidine dimer repair" 1
0 0.533774275757666 3 17 "GO:0006293;GO:0070911" "nucleotide-excision repair, preincision complex stabilization" 1
0 0.500485903557515 3 16 "GO:0006294" "nucleotide-excision repair, preincision complex assembly" 1
0 1 -1 5 "GO:0006295" "obsolete nucleotide-excision repair, DNA incision, 3'-to lesion" 1
0 0.933989838198137 -1 25 "GO:0006296;GO:0033683" "obsolete nucleotide-excision repair, DNA incision" 1
0 0.392109408209546 2 13 "GO:0006297" "nucleotide-excision repair, DNA gap filling" 1
0 0.194424227675067 4 15 "GO:0006298" "mismatch repair" 1
0 0.158200646979381 3 85 "GO:0006302" "double-strand break repair" 1
0 1 3 27 "GO:0006304" "DNA modification" 1
0 1 -1 20 "GO:0006305;GO:0006306;GO:0044728" "obsolete DNA methylation or demethylation" 1
0 0.00564034480446498 4 86 "GO:0006310" "DNA recombination" 0.391428571428571
0 0.408068754543846 2 392 "GO:0006325;GO:0071824" "protein-DNA complex organization" 1
0 0.763472547995514 5 26 "GO:0006334" "nucleosome assembly" 1
0 1 2 7 "GO:0006337;GO:0031498" "nucleosome disassembly" 1
0 0.753139882897809 5 230 "GO:0006338" "chromatin remodeling" 1
0 0.994039121208703 2 357 "GO:0006351;GO:0032774;GO:0141187;GO:0097659" "nucleic acid biosynthetic process" 1
0 0.193557165568382 5 63 "GO:0006352" "DNA-templated transcription initiation" 1
0 0.965704442193026 5 31 "GO:0006353" "DNA-templated transcription termination" 1
0 0.921200746637172 6 39 "GO:0006354;GO:0006368" "transcription elongation by RNA polymerase II" 1
0 0.397080836007555 2 22 "GO:0006356;GO:0045943" "regulation of transcription by RNA polymerase I" 1
0 1 3 6 "GO:0006359" "regulation of transcription by RNA polymerase III" 1
0 0.803829013095853 6 15 "GO:0006360;GO:0006361" "transcription by RNA polymerase I" 1
0 0.662159347127664 2 10 "GO:0006363" "termination of RNA polymerase I transcription" 1
0 0.957119389800534 4 139 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 0.984658278538483 2 243 "GO:0006366" "transcription by RNA polymerase II" 1
0 0.0845337996442601 2 45 "GO:0006367" "transcription initiation at RNA polymerase II promoter" 1
0 1 6 18 "GO:0006369" "termination of RNA polymerase II transcription" 1
0 0.533774275757666 5 17 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine RNA capping" 1
0 0.595665224702269 7 19 "GO:0006376" "mRNA splice site recognition" 1
0 1 -1 20 "GO:0006378;GO:0043631" "obsolete mRNA polyadenylation" 1
0 0.781287626401898 -1 14 "GO:0006379" "obsolete mRNA cleavage" 1
0 0.465708212686531 6 15 "GO:0006383" "transcription by RNA polymerase III" 1
0 1 6 5 "GO:0006384" "transcription initiation at RNA polymerase III promoter" 1
0 0.989081129997504 5 77 "GO:0006399" "tRNA metabolic process" 1
0 0.977847516047387 2 35 "GO:0006400" "tRNA modification" 1
0 0.998967281831326 3 152 "GO:0006401;GO:0141188;GO:0006402;GO:0000956" "nucleic acid catabolic process" 1
0 0.652483499816923 2 136 "GO:0006403" "RNA localization" 1
0 0.942765344880061 2 84 "GO:0006405;GO:0051168;GO:0006611;GO:0071166;GO:0071426" "nuclear export" 1
0 0.725501340704576 7 58 "GO:0006406;GO:0051028;GO:0071427" "mRNA transport" 1
0 0.720189168884084 3 90 "GO:0006413" "translational initiation" 1
0 0.892672346222063 3 49 "GO:0006414" "translational elongation" 1
0 0.934007566823613 2 41 "GO:0006415;GO:0070125;GO:0070126" "translational termination" 1
0 0.761988115768122 3 200 "GO:0006417;GO:0034248" "regulation of amide metabolic process" 1
0 1 4 23 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 1
0 0.558086678339775 2 38 "GO:0006446" "regulation of translational initiation" 1
0 1 2 8 "GO:0006448" "regulation of translational elongation" 1
0 0.418566461076249 3 5 "GO:0006450" "regulation of translational fidelity" 1
0 0.93335025402278 2 119 "GO:0006457" "protein folding" 1
0 0.631247187788749 3 31 "GO:0006458" "'de novo' protein folding" 1
0 0.47836643589259 2 6 "GO:0006465" "signal peptide processing" 1
0 0.0579901813116798 5 331 "GO:0006468" "protein phosphorylation" 1
0 0.921639047150938 2 128 "GO:0006469;GO:0033673;GO:0051348" "negative regulation of transferase activity" 1
0 0.591391827483222 5 60 "GO:0006470" "protein dephosphorylation" 1
0 1 -1 6 "GO:0006471" "obsolete protein ADP-ribosylation" 1
0 0.240680270207229 2 84 "GO:0006473;GO:0043543;GO:0006475;GO:0016573;GO:0018393;GO:0018394" "protein acylation" 1
0 1 3 5 "GO:0006474" "N-terminal protein amino acid acetylation" 1
0 0.829368342150308 4 30 "GO:0006476;GO:0035601;GO:0098732;GO:0016575" "macromolecule deacylation" 1
0 0.926801154872721 2 54 "GO:0006479;GO:0008213" "protein methylation" 1
0 1 4 12 "GO:0006482;GO:0008214;GO:0016577;GO:0070076" "protein demethylation" 1
0 0.748148960024537 2 37 "GO:0006487" "protein N-linked glycosylation" 1
0 0.47836643589259 3 6 "GO:0006488;GO:0006490" "dolichol-linked oligosaccharide biosynthetic process" 1
0 1 3 9 "GO:0006491" "N-glycan processing" 1
0 0.481702555214757 2 25 "GO:0006493" "protein O-linked glycosylation" 1
0 1 3 15 "GO:0006505;GO:0006506;GO:0009247" "glycolipid biosynthetic process" 1
0 1 4 10 "GO:0006509" "membrane protein ectodomain proteolysis" 1
0 0.965704442193026 3 31 "GO:0006513" "protein monoubiquitination" 1
0 0.500485903557515 2 16 "GO:0006515;GO:0051788;GO:0071218" "protein quality control for misfolded or incompletely synthesized proteins" 1
0 0.580181268693993 3 8 "GO:0006516" "glycoprotein catabolic process" 1
0 0.803829013095853 2 15 "GO:0006517" "protein deglycosylation" 1
0 0.324576538087579 3 118 "GO:0006520" "amino acid metabolic process" 1
0 1 2 6 "GO:0006521" "regulation of cellular amino acid metabolic process" 1
0 0.0853753262257769 3 5 "GO:0006525" "arginine metabolic process" 1
0 0.580181268693993 3 8 "GO:0006534" "cysteine metabolic process" 1
0 0.274459037292262 3 10 "GO:0006536" "glutamate metabolic process" 1
0 0.418566461076249 4 5 "GO:0006538;GO:0043649" "dicarboxylic acid catabolic process" 1
0 0.194958811034747 2 8 "GO:0006541" "glutamine metabolic process" 1
0 0.532028461486587 4 7 "GO:0006544;GO:0009071" "glycine metabolic process" 1
