"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Module"
"263","GO:0019787",0.0235548097247956,0.986883115984886,24,152,"ubiquitin-like protein transferase activity","MF","Brown"
"264","GO:0030331",0.0245361836303756,0.992742124128341,7,29,"nuclear estrogen receptor binding","MF","Brown"
"265","GO:0016758",0.0274767716752875,0.988268968770682,12,63,"hexosyltransferase activity","MF","Brown"
"266","GO:0000404",0.0283816952766696,0.998980345299929,2,3,"heteroduplex DNA loop binding","MF","Brown"
"267","GO:0004806",0.0294465939304723,0.996705758213026,3,7,"triglyceride lipase activity","MF","Brown"
"268","GO:0016417",0.0295225175596815,0.996693867851743,3,7,"S-acyltransferase activity","MF","Brown"
"269","GO:0019706",0.0295225175596815,0.996693867851743,3,7,"protein-cysteine S-palmitoyltransferase activity","MF","Brown"
"270","GO:0019707",0.0295225175596815,0.996693867851743,3,7,"protein-cysteine S-acyltransferase activity","MF","Brown"
"271","GO:0031005",0.0296377554523497,0.998909233850371,2,3,"filamin binding","MF","Brown"
"272","GO:0000146",0.0296500557758656,0.993178922289264,5,18,"microfilament motor activity","MF","Brown"
"273","GO:0032557",0.0299221305113723,0.998892887897021,2,3,"pyrimidine ribonucleotide binding","MF","Brown"
"274","GO:0004465",0.0299870073053306,0.998889146108508,2,3,"lipoprotein lipase activity","MF","Brown"
"275","GO:0004062",0.0305004816804126,0.996539566587559,3,7,"aryl sulfotransferase activity","MF","Brown"
"276","GO:0004767",0.030664030158358,0.998849819197587,2,3,"sphingomyelin phosphodiesterase activity","MF","Brown"
"277","GO:0016614",0.032686539219629,0.987759618418271,9,43,"oxidoreductase activity, acting on CH-OH group of donors","MF","Brown"
"278","GO:0061630",0.0370433014455222,0.981185587044829,16,96,"ubiquitin protein ligase activity","MF","Brown"
"279","GO:1901567",0.0397427195616783,0.992124212756279,4,13,"fatty acid derivative binding","MF","Brown"
"280","GO:0004842",0.0403184547158398,0.976873277216266,22,144,"ubiquitin-protein transferase activity","MF","Brown"
"281","GO:0035639",0.0417827068420863,0.973335354553546,32,227,"purine ribonucleoside triphosphate binding","MF","Brown"
"282","GO:0000062",0.0423022086883735,0.994189129799512,3,8,"fatty-acyl-CoA binding","MF","Brown"
"283","GO:0003995",0.0423799432863797,0.994174093639606,3,8,"acyl-CoA dehydrogenase activity","MF","Brown"
"284","GO:0019200",0.0423831413335564,0.99417347478794,3,8,"carbohydrate kinase activity","MF","Brown"
"285","GO:0003824",0.0429735852012396,0.964036590295393,221,1924,"catalytic activity","MF","Brown"
"286","GO:0061659",0.0438247408193845,0.977221102876543,16,98,"ubiquitin-like protein ligase activity","MF","Brown"
"287","GO:0051537",0.0452919967610103,0.993602319967093,3,8,"2 iron, 2 sulfur cluster binding","MF","Brown"
"288","GO:0008320",0.0456446474238634,0.993531967280455,3,8,"protein transmembrane transporter activity","MF","Brown"
"289","GO:0015450",0.0456446474238634,0.993531967280455,3,8,"protein-transporting ATPase activity","MF","Brown"
"290","GO:0032555",0.046438937291685,0.969454547029048,35,254,"purine ribonucleotide binding","MF","Brown"
"291","GO:1990245",8.85211029503731e-07,1,6,6,NA,NA,"Brown"
"292","GO:0035405",2.84540927445324e-06,0.999999923153366,7,9,NA,NA,"Brown"
"293","GO:1990164",2.07127442235698e-05,0.999999371101253,6,8,NA,NA,"Brown"
"294","GO:0009108",0.000278138818779329,0.999916676058461,17,65,NA,NA,"Brown"
"295","GO:0051188",0.000317275021488368,0.999888425350331,21,90,NA,NA,"Brown"
"296","GO:0016572",0.000662922242768984,0.999895869178831,8,21,NA,NA,"Brown"
"297","GO:0006732",0.00366997073235708,0.998350858189497,22,115,NA,NA,"Brown"
"298","GO:0055114",0.00397428457084594,0.997570216476593,52,343,NA,NA,"Brown"
"299","GO:0017034",0.00400544397996182,0.999888749560598,3,4,NA,NA,"Brown"
"300","GO:0030898",0.00518682958721453,0.999112040471871,6,17,NA,NA,"Brown"
"301","GO:0048037",0.00613666758799074,0.99704936244865,23,127,NA,NA,"Brown"
"302","GO:0051186",0.00628327044077118,0.996572367665846,32,194,NA,NA,"Brown"
"303","GO:0035257",0.00858908587803952,0.996502637321748,15,75,NA,NA,"Brown"
"304","GO:0034754",0.010336991212747,0.997187976197456,8,30,NA,NA,"Brown"
"305","GO:0005451",0.0103873807130957,1,2,2,NA,NA,"Brown"
"306","GO:0061732",0.0109410756877982,1,2,2,NA,NA,"Brown"
"307","GO:0071733",0.0279942128518281,0.999001921921938,2,3,NA,NA,"Brown"
"308","GO:0090202",0.0279942128518281,0.999001921921938,2,3,NA,NA,"Brown"
"309","GO:0090579",0.0279942128518281,0.999001921921938,2,3,NA,NA,"Brown"
"310","GO:0044462",0.0286229129891475,0.99896682708893,2,3,NA,NA,"Brown"
"311","GO:0015299",0.0287680557930568,0.998958661283632,2,3,NA,NA,"Brown"
"312","GO:0035258",0.0288368390940875,0.988748791339822,10,50,NA,NA,"Brown"
"313","GO:0050662",0.029181623364911,0.986456339786821,14,78,NA,NA,"Brown"
"314","GO:1901244",0.0295665362940681,0.998913313381208,2,3,NA,NA,"Brown"
"315","GO:0018065",0.0305598702750473,0.996530128469514,3,7,NA,NA,"Brown"
"316","GO:0090342",0.0364085556610661,0.99298763524275,4,13,NA,NA,"Brown"
"317","GO:0017144",0.039836375418587,0.973824164299152,37,264,NA,NA,"Brown"
"318","GO:0035725",0.000248541641879886,0.999968263672578,7,31,"sodium ion transmembrane transport","BP","Red"
"319","GO:0060075",0.000889200076307302,0.999979118713866,3,5,"regulation of resting membrane potential","BP","Red"
"320","GO:0031943",0.000953073148782083,0.999977064042936,3,5,"regulation of glucocorticoid metabolic process","BP","Red"
"321","GO:0031944",0.000953073148782083,0.999977064042936,3,5,"negative regulation of glucocorticoid metabolic process","BP","Red"
"322","GO:0031946",0.000953073148782083,0.999977064042936,3,5,"regulation of glucocorticoid biosynthetic process","BP","Red"
"323","GO:0031947",0.000953073148782083,0.999977064042936,3,5,"negative regulation of glucocorticoid biosynthetic process","BP","Red"
"324","GO:0006814",0.00100362113259389,0.999832849074129,7,38,"sodium ion transport","BP","Red"
"325","GO:0051941",0.00151831612141396,1,2,2,"regulation of amino acid uptake involved in synaptic transmission","BP","Red"
"326","GO:0051946",0.00151831612141396,1,2,2,"regulation of glutamate uptake involved in transmission of nerve impulse","BP","Red"
"327","GO:1903280",0.00151831612141396,1,2,2,"negative regulation of calcium:sodium antiporter activity","BP","Red"
"328","GO:1903416",0.00151831612141396,1,2,2,"response to glycoside","BP","Red"
"329","GO:0090032",0.00169534218955134,0.999940704828594,3,6,"negative regulation of steroid hormone biosynthetic process","BP","Red"
"330","GO:0060439",0.00188872839175976,0.999849051944871,4,13,"trachea morphogenesis","BP","Red"
"331","GO:0046719",0.00216129946063991,1,2,2,"regulation by virus of viral protein levels in host cell","BP","Red"
"332","GO:0046726",0.00216129946063991,1,2,2,"positive regulation by virus of viral protein levels in host cell","BP","Red"
"333","GO:0000707",0.00268500309054561,1,2,2,"meiotic DNA recombinase assembly","BP","Red"
"334","GO:0000730",0.00268500309054561,1,2,2,"DNA recombinase assembly","BP","Red"
"335","GO:0042148",0.00268500309054561,1,2,2,"strand invasion","BP","Red"
"336","GO:0090735",0.00268500309054561,1,2,2,"DNA repair complex assembly","BP","Red"
"337","GO:0010894",0.0041414681014212,0.999765585117642,3,8,"negative regulation of steroid biosynthetic process","BP","Red"
"338","GO:0086012",0.00443703015726179,0.999941040524956,2,3,"membrane depolarization during cardiac muscle cell action potential","BP","Red"
"339","GO:0032351",0.00453594495163356,0.999734647022389,3,8,"negative regulation of hormone metabolic process","BP","Red"
"340","GO:0032353",0.00453594495163356,0.999734647022389,3,8,"negative regulation of hormone biosynthetic process","BP","Red"
"341","GO:0070212",0.00470551386409984,0.999935530709527,2,3,"protein poly-ADP-ribosylation","BP","Red"
"342","GO:0090030",0.00492690774072508,0.999702981470377,3,8,"regulation of steroid hormone biosynthetic process","BP","Red"
"343","GO:0002087",0.00504491961282061,0.999928324568415,2,3,"regulation of respiratory gaseous exchange by nervous system process","BP","Red"
"344","GO:0030007",0.00552345422872241,0.999917722146733,2,3,"intracellular potassium ion homeostasis","BP","Red"
"345","GO:0036376",0.00552345422872241,0.999917722146733,2,3,"sodium ion export across plasma membrane","BP","Red"
"346","GO:1903279",0.00552345422872241,0.999917722146733,2,3,"regulation of calcium:sodium antiporter activity","BP","Red"
"347","GO:0007630",0.00553188766533907,0.999917530761416,2,3,"jump response","BP","Red"
"348","GO:1902808",0.0055577605844726,0.999120683564698,5,25,"positive regulation of cell cycle G1/S phase transition","BP","Red"
"349","GO:0032287",0.00566479224278076,0.999914494279019,2,3,"peripheral nervous system myelin maintenance","BP","Red"
"350","GO:0046466",0.00587752632525211,0.999319762882288,4,16,"membrane lipid catabolic process","BP","Red"
"351","GO:0002028",0.00632253781546319,0.998953237064752,5,28,"regulation of sodium ion transport","BP","Red"
"352","GO:0086010",0.00633455087771159,0.999547661340259,3,10,"membrane depolarization during action potential","BP","Red"
"353","GO:0045823",0.0069122919892283,0.999506949013333,3,9,"positive regulation of heart contraction","BP","Red"
"354","GO:0000724",0.00831520242886887,0.997906706472614,7,52,"double-strand break repair via homologous recombination","BP","Red"
"355","GO:0000725",0.00831520242886887,0.997906706472614,7,52,"recombinational repair","BP","Red"
"356","GO:1901992",0.00912686006947217,0.997981389298055,6,39,"positive regulation of mitotic cell cycle phase transition","BP","Red"
"357","GO:0035158",0.00914302996225157,0.999233554080396,3,11,"regulation of tube diameter, open tracheal system","BP","Red"
"358","GO:0044065",0.00965305637660844,0.999729034526945,2,4,"regulation of respiratory system process","BP","Red"
"359","GO:0140115",0.0106619475812899,0.99968458968198,2,4,"export across plasma membrane","BP","Red"
"360","GO:1990573",0.0106619475812899,0.99968458968198,2,4,"potassium ion import across plasma membrane","BP","Red"
"361","GO:0015701",0.010802549992257,0.999036675983101,3,11,"bicarbonate transport","BP","Red"
"362","GO:0045939",0.0110227039395638,0.999009635771047,3,11,"negative regulation of steroid metabolic process","BP","Red"
"363","GO:0051890",0.0112474396681769,0.999657723859832,2,4,"regulation of cardioblast differentiation","BP","Red"
"364","GO:0086064",0.0117612647635019,0.999633514786637,2,4,"cell communication by electrical coupling involved in cardiac conduction","BP","Red"
"365","GO:0051055",0.0123486192212224,0.998143616988163,4,21,"negative regulation of lipid biosynthetic process","BP","Red"
"366","GO:0098655",0.0132134007784649,0.994310091432974,14,161,"monoatomic cation transmembrane transport","BP","Red"
"367","GO:1900087",0.0133620471368579,0.997957457814727,4,20,"positive regulation of G1/S transition of mitotic cell cycle","BP","Red"
"368","GO:2000617",0.0133979065810726,0.999552592463188,2,4,"positive regulation of histone H3-K9 acetylation","BP","Red"
"369","GO:0019377",0.0139435947447237,0.998632010326715,3,11,"glycolipid catabolic process","BP","Red"
"370","GO:0007143",0.0141206214187247,0.997101286978505,5,33,"female meiotic nuclear division","BP","Red"
"371","GO:0045988",0.0141231421370771,0.999438962911961,2,5,"negative regulation of striated muscle contraction","BP","Red"
"372","GO:1903053",0.0142619714302226,0.997073286527179,5,32,"regulation of extracellular matrix organization","BP","Red"
"373","GO:0055119",0.0160032624179641,0.999320563574367,2,5,"relaxation of cardiac muscle","BP","Red"
"374","GO:1901989",0.0160034323132202,0.995959115156663,6,44,"positive regulation of cell cycle phase transition","BP","Red"
"375","GO:0043217",0.0162490200538866,0.999304499457164,2,5,"myelin maintenance","BP","Red"
"376","GO:0030509",0.0164870958563138,0.997281734965803,4,22,"BMP signaling pathway","BP","Red"
"377","GO:0032042",0.0166199336975284,0.99822260064375,3,12,"mitochondrial DNA metabolic process","BP","Red"
"378","GO:0071805",0.0177676683011241,0.996987657044632,4,23,"potassium ion transmembrane transport","BP","Red"
"379","GO:0045003",0.0179845004159782,0.999187315299354,2,5,"double-strand break repair via synthesis-dependent strand annealing","BP","Red"
"380","GO:2001137",0.0180736790153243,0.999181119456146,2,5,"positive regulation of endocytic recycling","BP","Red"
"381","GO:0010248",0.0180852010795711,0.999180317714779,2,5,"establishment or maintenance of transmembrane electrochemical gradient","BP","Red"
"382","GO:0002036",0.018668359597502,0.99913937532941,2,5,"regulation of L-glutamate import across plasma membrane","BP","Red"
"383","GO:0010958",0.018668359597502,0.99913937532941,2,5,"regulation of amino acid import across plasma membrane","BP","Red"
"384","GO:0002807",0.0187926982839631,0.99913055380924,2,5,"positive regulation of antimicrobial peptide biosynthetic process","BP","Red"
"385","GO:1904357",0.0192499019357365,0.99775771172685,3,14,"negative regulation of telomere maintenance via telomere lengthening","BP","Red"
"386","GO:0046498",0.0214467165509401,0.998934726331684,2,5,"S-adenosylhomocysteine metabolic process","BP","Red"
"387","GO:0035562",0.0216241817977016,0.998921128618979,2,5,"negative regulation of chromatin binding","BP","Red"
"388","GO:2000615",0.0222303122073796,0.998874220100063,2,5,"regulation of histone H3-K9 acetylation","BP","Red"
"389","GO:0086004",0.0228273040137374,0.998728019850516,2,6,"regulation of cardiac muscle cell contraction","BP","Red"
"390","GO:1903115",0.0228273040137374,0.998728019850516,2,6,"regulation of actin filament-based movement","BP","Red"
"391","GO:0090075",0.0228643703471913,0.998724840804258,2,6,"relaxation of muscle","BP","Red"
"392","GO:0086036",0.0232786870349612,0.998689112840941,2,6,"regulation of cardiac muscle cell membrane potential","BP","Red"
"393","GO:0006883",0.0232828978415767,0.998688747909666,2,6,"intracellular sodium ion homeostasis","BP","Red"
"394","GO:0098662",0.0233100448135685,0.989932804144358,12,141,"inorganic cation transmembrane transport","BP","Red"
"395","GO:0030720",0.0233262034029673,0.998684992697331,2,6,"oocyte localization involved in germarium-derived egg chamber formation","BP","Red"
"396","GO:0046128",0.0234311575954763,0.994484258409033,5,36,"purine ribonucleoside metabolic process","BP","Red"
"397","GO:0060438",0.0234962630261513,0.995622683467975,4,25,"trachea development","BP","Red"
"398","GO:0030206",0.0244664310318534,0.998695042318203,2,5,"chondroitin sulfate biosynthetic process","BP","Red"
"399","GO:1904646",0.0245398558938404,0.996827678681648,3,15,"cellular response to amyloid-beta","BP","Red"
"400","GO:1902600",0.0246766601986998,0.994112160499583,5,36,"proton transmembrane transport","BP","Red"
"401","GO:0071772",0.0253747781061849,0.995159546405519,4,25,"response to BMP","BP","Red"
"402","GO:0071773",0.0253747781061849,0.995159546405519,4,25,"cellular response to BMP stimulus","BP","Red"
"403","GO:0007400",0.0255009803469878,0.99849150246488,2,6,"neuroblast fate determination","BP","Red"
"404","GO:1903055",0.0259082543601717,0.996618179889165,3,14,"positive regulation of extracellular matrix organization","BP","Red"
"405","GO:1903789",0.0260086850821694,0.998444966575145,2,6,"regulation of amino acid transmembrane transport","BP","Red"
"406","GO:0006813",0.0267867048010784,0.994783462398435,4,26,"potassium ion transport","BP","Red"
"407","GO:0098660",0.0270756415189751,0.987593551156705,13,160,"inorganic ion transmembrane transport","BP","Red"
"408","GO:0035203",0.0281191598009226,0.99824611325051,2,6,"regulation of lamellocyte differentiation","BP","Red"
"409","GO:0035204",0.0281191598009226,0.99824611325051,2,6,"negative regulation of lamellocyte differentiation","BP","Red"
"410","GO:0045611",0.0281191598009226,0.99824611325051,2,6,"negative regulation of hemocyte differentiation","BP","Red"
"411","GO:0045613",0.0281191598009226,0.99824611325051,2,6,"regulation of plasmatocyte differentiation","BP","Red"
"412","GO:0045614",0.0281191598009226,0.99824611325051,2,6,"negative regulation of plasmatocyte differentiation","BP","Red"
