"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","Module"
"942","GO:1900086",0.0203232009080052,0.999897279245135,1,2,"positive regulation of peptidyl-tyrosine autophosphorylation","BP",1,"Lightcyan"
"943","GO:1900101",0.0134713013619428,0.996852222453052,9,15,"regulation of endoplasmic reticulum unfolded protein response","BP",0.768470602772437,"Turquoise"
"944","GO:1900151",0.0220844815724743,0.99731652849917,5,7,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP",1,"Turquoise"
"945","GO:1900153",0.0220844815724743,0.99731652849917,5,7,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP",1,"Turquoise"
"946","GO:1900262",0.0205469807653449,1,3,3,"regulation of DNA-directed DNA polymerase activity","BP",0.969478685526552,"Turquoise"
"947","GO:1900264",0.0205469807653449,1,3,3,"positive regulation of DNA-directed DNA polymerase activity","BP",0.969478685526552,"Turquoise"
"948","GO:1900371",0.0102786932639031,0.996395611107351,15,30,"regulation of purine nucleotide biosynthetic process","BP",0.637602437744423,"Turquoise"
"949","GO:1900544",0.0333311860821583,0.988914981156287,10,20,"positive regulation of purine nucleotide metabolic process","BP",1,"Turquoise"
"950","GO:1900827",0.0382750148630186,1,1,1,"positive regulation of membrane depolarization during cardiac muscle cell action potential","BP",1,"Magenta"
"951","GO:1901018",0.0118355719139683,0.999511259038222,2,7,"positive regulation of potassium ion transmembrane transporter activity","BP",1,"Magenta"
"952","GO:1901021",0.0458890221058829,0.995477476334677,2,15,"positive regulation of calcium ion transmembrane transporter activity","BP",1,"Magenta"
"953","GO:1901135",0.000133759939549983,0.999912376332477,152,413,"carbohydrate derivative metabolic process","BP",0.0206350877178804,"Turquoise"
"954","GO:1901137",0.00845589062620659,0.994373909812479,78,216,"carbohydrate derivative biosynthetic process","BP",0.547503487589529,"Turquoise"
"955","GO:1901223",0.0141525760106645,0.99848664560632,5,7,"negative regulation of NIK/NF-kappaB signaling","BP",0.792053157745108,"Turquoise"
"956","GO:1901292",0.0287434834802265,0.987983105758789,15,33,"nucleoside phosphate catabolic process","BP",1,"Turquoise"
"957","GO:1901293",0.035817616049876,0.977436288889914,40,113,"nucleoside phosphate biosynthetic process","BP",1,"Turquoise"
"958","GO:1901314",0.0302084259334967,0.999696373468863,1,3,"regulation of histone H2A K63-linked ubiquitination","BP",1,"Lightcyan"
"959","GO:1901315",0.0302084259334967,0.999696373468863,1,3,"negative regulation of histone H2A K63-linked ubiquitination","BP",1,"Lightcyan"
"960","GO:1901360",1.98774947932432e-06,0.999998735648419,496,1524,"organic cyclic compound metabolic process","BP",0.000578109237912998,"Turquoise"
"961","GO:1901361",2.36524897863617e-12,1,114,227,"organic cyclic compound catabolic process","BP",2.09809410649922e-09,"Turquoise"
"962","GO:1901362",0.00337944388077488,0.997461610596629,188,569,"organic cyclic compound biosynthetic process","BP",0.286864659755154,"Turquoise"
"963","GO:1901363",0.00152898454505781,0.998779584487398,364,1165,"heterocyclic compound binding","MF",0.156796039386536,"Turquoise"
"964","GO:1901381",0.0221665141204296,0.998638596650317,2,9,"positive regulation of potassium ion transmembrane transport","BP",1,"Magenta"
"965","GO:1901401",0.0351805113068411,1,3,3,"regulation of tetrapyrrole metabolic process","BP",1,"Turquoise"
"966","GO:1901564",8.9030176181542e-14,1,648,1876,"organonitrogen compound metabolic process","BP",1.05298957042449e-10,"Turquoise"
"967","GO:1901565",0.0104877746496863,0.992296721173325,123,375,"organonitrogen compound catabolic process","BP",0.646054201597518,"Turquoise"
"968","GO:1901566",4.3122391112113e-14,1,247,577,"organonitrogen compound biosynthetic process","BP",5.88487954399997e-11,"Turquoise"
"969","GO:1901575",1.88241816476047e-07,1,233,639,"organic substance catabolic process","BP",6.071996483821e-05,"Turquoise"
"970","GO:1901576",5.9646265748351e-12,1,427,1168,"organic substance biosynthetic process","BP",4.40910166933956e-09,"Turquoise"
"971","GO:1901605",0.00822115699320855,0.995790270930511,32,79,"alpha-amino acid metabolic process","BP",0.536801207097236,"Turquoise"
"972","GO:1901606",0.0448440769896917,0.98115685068077,13,29,"alpha-amino acid catabolic process","BP",1,"Turquoise"
"973","GO:1901741",0.0281047351694382,0.999704862084756,1,4,"positive regulation of myoblast fusion","BP",1,"Lightcyan"
"974","GO:1901798",0.0036486495856709,0.999284021345917,10,16,"positive regulation of signal transduction by p53 class mediator","BP",0.301072987439011,"Turquoise"
"975","GO:1901799",0.00989796283573627,0.996636001635925,14,29,"negative regulation of proteasomal protein catabolic process","BP",0.620493846886209,"Turquoise"
"976","GO:1901888",0.0389599181499173,0.996314450266297,2,39,"regulation of cell junction assembly","BP",1,"Lightcyan"
"977","GO:1901890",0.0046625128600952,0.9998687194351,2,12,"positive regulation of cell junction assembly","BP",1,"Lightcyan"
"978","GO:1901896",0.0319976344139188,1,1,1,"positive regulation of ATPase-coupled calcium transmembrane transporter activity","BP",1,"Magenta"
"979","GO:1902349",0.0311450339683667,1,1,1,"response to chloroquine","BP",1,"Magenta"
"980","GO:1902350",0.0311450339683667,1,1,1,"cellular response to chloroquine","BP",1,"Magenta"
"981","GO:1902493",0.00154676884233749,0.999377132722926,27,58,"acetyltransferase complex","CC",0.156807005896625,"Turquoise"
"982","GO:1902494",3.10508267631012e-08,1,236,643,"catalytic complex","CC",1.05937061077727e-05,"Turquoise"
"983","GO:1902495",0.0226681305570959,0.995712932212231,4,36,"transmembrane transporter complex","CC",1,"Magenta"
"984","GO:1902554",0.0153634145606286,0.994672020870023,13,27,"serine/threonine protein kinase complex","CC",0.833243716956973,"Turquoise"
"985","GO:1902659",0.0217873845278091,0.999842670016582,1,3,"regulation of glucose mediated signaling pathway","BP",1,"Lightcyan"
"986","GO:1902661",0.0217873845278091,0.999842670016582,1,3,"positive regulation of glucose mediated signaling pathway","BP",1,"Lightcyan"
"987","GO:1902743",0.0480384217493149,0.981094567474464,11,25,"regulation of lamellipodium organization","BP",1,"Turquoise"
"988","GO:1902804",0.0497998134345679,0.998962100788297,1,6,"negative regulation of synaptic vesicle transport","BP",1,"Lightcyan"
"989","GO:1902915",0.0302084259334967,0.999696373468863,1,3,"negative regulation of protein polyubiquitination","BP",1,"Lightcyan"
"990","GO:1903025",0.0365416401653323,0.999466192697354,1,5,"regulation of RNA polymerase II regulatory region sequence-specific DNA binding","BP",1,"Lightcyan"
"991","GO:1903044",0.0329706289772403,0.999566072497539,1,5,"protein localization to membrane raft","BP",1,"Lightcyan"
"992","GO:1903051",0.0382761286809308,0.982370228705019,16,39,"negative regulation of proteolysis involved in protein catabolic process","BP",1,"Turquoise"
"993","GO:1903115",0.0150553620037816,0.999330489933084,2,6,"regulation of actin filament-based movement","BP",1,"Magenta"
"994","GO:1903205",0.0488463254403159,0.98819295270021,6,11,"regulation of hydrogen peroxide-induced cell death","BP",1,"Turquoise"
"995","GO:1903207",0.0255496778664121,1,3,3,"regulation of hydrogen peroxide-induced neuron death","BP",1,"Turquoise"
"996","GO:1903208",0.0255496778664121,1,3,3,"negative regulation of hydrogen peroxide-induced neuron death","BP",1,"Turquoise"
"997","GO:1903244",0.0204720378276061,1,1,1,"positive regulation of cardiac muscle hypertrophy in response to stress","BP",1,"Magenta"
"998","GO:1903305",0.00511223332829067,0.999172828964379,5,40,"regulation of regulated secretory pathway","BP",1,"Magenta"
"999","GO:1903306",0.0312414530036837,0.997643535866337,2,10,"negative regulation of regulated secretory pathway","BP",1,"Magenta"
"1000","GO:1903363",0.0256396247401323,0.988229920963415,18,44,NA,NA,1,"Turquoise"
"1001","GO:1903515",0.0319976344139188,1,1,1,"calcium ion transport from cytosol to endoplasmic reticulum","BP",1,"Magenta"
"1002","GO:1903530",0.0094508558807207,0.996092138717196,14,251,"regulation of secretion by cell","BP",1,"Magenta"
"1003","GO:1903531",0.0102387294373298,0.998968012372933,3,54,"negative regulation of secretion by cell","BP",1,"Lightcyan"
"1004","GO:1903532",0.023613283169992,0.991194871018803,9,152,"positive regulation of secretion by cell","BP",1,"Magenta"
"1005","GO:1903553",0.018732962057775,1,1,1,"positive regulation of extracellular exosome assembly","BP",1,"Magenta"
"1006","GO:1903561",0.0191359363070571,0.992448559763672,15,33,"extracellular vesicle","CC",0.942397708958673,"Turquoise"
"1007","GO:1903580",0.0333311860821583,0.988914981156287,10,20,"positive regulation of ATP metabolic process","BP",1,"Turquoise"
"1008","GO:1903779",0.0369909872283923,0.996849629568626,2,12,"regulation of cardiac conduction","BP",1,"Magenta"
"1009","GO:1903799",0.0204720378276061,1,1,1,"negative regulation of miRNA maturation","BP",1,"Magenta"
"1010","GO:1903859",0.0224116311578976,0.99865245719889,2,8,"regulation of dendrite extension","BP",1,"Magenta"
"1011","GO:1903861",0.0224116311578976,0.99865245719889,2,8,"positive regulation of dendrite extension","BP",1,"Magenta"
"1012","GO:1903862",0.0264266714032913,0.995470456261006,6,9,"positive regulation of oxidative phosphorylation","BP",1,"Turquoise"
"1013","GO:1903863",0.0154556671419307,0.999038507188056,4,5,"P granule assembly","BP",0.833431582872317,"Turquoise"
"1014","GO:1903894",0.0287802739169704,0.996215903806932,5,7,"regulation of IRE1-mediated unfolded protein response","BP",1,"Turquoise"
"1015","GO:1903896",0.0191475213479701,1,3,3,"positive regulation of IRE1-mediated unfolded protein response","BP",0.942397708958673,"Turquoise"
"1016","GO:1903939",0.0311450339683667,1,1,1,"regulation of TORC2 signaling","BP",1,"Magenta"
"1017","GO:1904047",0.0245700101198566,0.999774775945758,1,4,"S-adenosyl-L-methionine binding","MF",1,"Lightcyan"
"1018","GO:1904353",0.0275831345502619,0.990805649616609,10,22,"regulation of telomere capping","BP",1,"Turquoise"
"1019","GO:1904354",0.0143285665334771,0.998153204880512,5,8,"negative regulation of telomere capping","BP",0.796874918089082,"Turquoise"
"1020","GO:1904478",0.0493663957786184,1,2,2,"regulation of intestinal absorption","BP",1,"Turquoise"
"1021","GO:1904505",0.0122688383478861,0.99929272734473,4,5,"regulation of telomere maintenance in response to DNA damage","BP",0.715991648453444,"Turquoise"
"1022","GO:1904506",0.0122688383478861,0.99929272734473,4,5,"negative regulation of telomere maintenance in response to DNA damage","BP",0.715991648453444,"Turquoise"
"1023","GO:1904515",0.0311450339683667,1,1,1,"positive regulation of TORC2 signaling","BP",1,"Magenta"
"1024","GO:1904729",0.0493663957786184,1,2,2,"regulation of intestinal lipid absorption","BP",1,"Turquoise"
"1025","GO:1904749",0.0478890685250989,0.99641362454589,3,4,"regulation of protein localization to nucleolus","BP",1,"Turquoise"
"1026","GO:1904779",0.0277263393986174,0.997892823203294,4,5,"regulation of protein localization to centrosome","BP",1,"Turquoise"
"1027","GO:1904975",0.0473187878410283,1,2,2,"response to bleomycin","BP",1,"Turquoise"
"1028","GO:1904976",0.0473187878410283,1,2,2,"cellular response to bleomycin","BP",1,"Turquoise"
"1029","GO:1905076",0.022211074601339,0.999877189313403,1,2,NA,NA,1,"Lightcyan"
"1030","GO:1905077",0.022211074601339,0.999877189313403,1,2,NA,NA,1,"Lightcyan"
"1031","GO:1905289",0.0316529676406571,1,1,1,"regulation of CAMKK-AMPK signaling cascade","BP",1,"Magenta"
"1032","GO:1905290",0.0316529676406571,1,1,1,"negative regulation of CAMKK-AMPK signaling cascade","BP",1,"Magenta"
"1033","GO:1905368",0.0384421773775497,0.97987359190586,22,55,"peptidase complex","CC",1,"Turquoise"
"1034","GO:1905369",0.0251502890217292,0.988607754719769,18,42,"endopeptidase complex","CC",1,"Turquoise"
"1035","GO:1905764",0.0420411678167709,0.997026215808805,3,4,"regulation of protection from non-homologous end joining at telomere","BP",1,"Turquoise"
"1036","GO:1905765",0.0420411678167709,0.997026215808805,3,4,"negative regulation of protection from non-homologous end joining at telomere","BP",1,"Turquoise"
"1037","GO:1905767",0.0394062979836218,1,2,2,"regulation of double-stranded telomeric DNA binding","BP",1,"Turquoise"
"1038","GO:1905768",0.0394062979836218,1,2,2,"negative regulation of double-stranded telomeric DNA binding","BP",1,"Turquoise"
"1039","GO:1905954",0.014966219875724,0.997501795026593,4,36,"positive regulation of lipid localization","BP",1,"Magenta"
"1040","GO:1990036",0.0319976344139188,1,1,1,"calcium ion import into sarcoplasmic reticulum","BP",1,"Magenta"
"1041","GO:1990048",0.0169460569398111,1,2,2,"anterograde neuronal dense core vesicle transport","BP",0.870619719254668,"Turquoise"
"1042","GO:1990134",0.0387050287646207,1,1,1,"epithelial cell apoptotic process involved in palatal shelf morphogenesis","BP",1,"Magenta"
"1043","GO:1990204",0.000119889013573541,0.999961875486311,29,51,"oxidoreductase complex","CC",0.0187605252057087,"Turquoise"
"1044","GO:1990234",9.59783907721059e-06,0.999994584432264,132,347,"transferase complex","CC",0.00239824314181399,"Turquoise"
"1045","GO:1990351",0.0304047821634194,0.993647549414667,4,42,"transporter complex","CC",1,"Magenta"
"1046","GO:1990837",0.0130828229894921,0.997269494052209,5,195,"sequence-specific double-stranded DNA binding","MF",1,"Lightcyan"
"1047","GO:1990904",5.35955085495164e-06,0.999996933938923,191,508,"ribonucleoprotein complex","CC",0.00146282756488765,"Turquoise"
"1048","GO:1990911",0.0315897573642693,1,1,1,"response to psychosocial stress","BP",1,"Magenta"
"1049","GO:1990948",0.0354794567804807,0.995026489261411,5,7,"ubiquitin ligase inhibitor activity","MF",1,"Turquoise"
"1050","GO:2000047",0.0484448068495563,0.998990712824847,1,7,"regulation of cell-cell adhesion mediated by cadherin","BP",1,"Lightcyan"
"1051","GO:2000049",0.0216756080191655,0.999844288166423,1,3,"positive regulation of cell-cell adhesion mediated by cadherin","BP",1,"Lightcyan"
"1052","GO:2000059",0.012639257757055,0.995556698486339,14,29,"negative regulation of ubiquitin-dependent protein catabolic process","BP",0.735190399566927,"Turquoise"
"1053","GO:2000178",0.0416325019583596,0.983172535752443,12,28,"negative regulation of neural precursor cell proliferation","BP",1,"Turquoise"
"1054","GO:2000301",0.0497998134345679,0.998962100788297,1,6,"negative regulation of synaptic vesicle exocytosis","BP",1,"Lightcyan"
"1055","GO:2000434",0.0180658035522286,0.998815733309101,4,5,"regulation of protein neddylation","BP",0.907947367762287,"Turquoise"
"1056","GO:2000435",0.0180658035522286,0.998815733309101,4,5,"negative regulation of protein neddylation","BP",0.907947367762287,"Turquoise"
"1057","GO:2000705",0.0315897573642693,1,1,1,"regulation of dense core granule biogenesis","BP",1,"Magenta"
"1058","GO:2000707",0.0315897573642693,1,1,1,"positive regulation of dense core granule biogenesis","BP",1,"Magenta"
"1059","GO:2000779",0.0124149937211658,0.999384747592747,2,20,"regulation of double-strand break repair","BP",1,"Lightcyan"
"1060","GO:2000831",0.015253279325991,0.999252734506291,2,8,"regulation of steroid hormone secretion","BP",1,"Magenta"
"1061","GO:2000833",0.00517551237181492,0.999878885661092,2,5,"positive regulation of steroid hormone secretion","BP",1,"Magenta"
"1062","GO:2000834",0.0166360700647336,1,1,1,"regulation of androgen secretion","BP",1,"Magenta"
"1063","GO:2000836",0.0166360700647336,1,1,1,"positive regulation of androgen secretion","BP",1,"Magenta"
"1064","GO:2001024",0.0282222322053699,0.993214383235342,7,13,"negative regulation of response to drug","BP",1,"Turquoise"
"1065","GO:2001032",0.0400871075963128,0.999356630243713,1,5,"regulation of double-strand break repair via nonhomologous end joining","BP",1,"Lightcyan"
"1066","GO:2001038",0.0488463254403159,0.98819295270021,6,11,"regulation of cellular response to drug","BP",1,"Turquoise"
"1067","GO:2001053",0.0106737801897381,0.999294120185991,5,6,"regulation of mesenchymal cell apoptotic process","BP",0.652977704641874,"Turquoise"
"1068","GO:2001054",0.0106737801897381,0.999294120185991,5,6,"negative regulation of mesenchymal cell apoptotic process","BP",0.652977704641874,"Turquoise"
"1069","GO:2001169",0.0165210266910709,0.994293996261373,13,26,"regulation of ATP biosynthetic process","BP",0.864979848845212,"Turquoise"
"1070","GO:2001228",0.0140559550996785,0.999368079347677,3,4,"regulation of response to gamma radiation","BP",0.789135124757584,"Turquoise"
